locus_tag	ftype	length_bp	gene	EC_number	COG	product
DBBBBKPJ_05643	CDS	1110				coproporphyrinogen III oxidase
DBBBBKPJ_05644	CDS	324				hypothetical protein
DBBBBKPJ_05645	CDS	258				hypothetical protein
DBBBBKPJ_05646	CDS	1347				putative protein
DBBBBKPJ_05647	CDS	735	micA	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
DBBBBKPJ_05648	CDS	798	thiG			thiazole synthase
DBBBBKPJ_05649	CDS	201				sulfur carrier protein ThiS
DBBBBKPJ_05650	CDS	378				hypothetical protein
DBBBBKPJ_05651	CDS	732				monofunctional biosynthetic peptidoglycan transglycosylase
DBBBBKPJ_05652	CDS	606				hypothetical protein
DBBBBKPJ_05653	CDS	855	rpoH			RNA polymerase sigma factor RpoH
DBBBBKPJ_05654	CDS	1008	ftsX			cell division protein FtsX
DBBBBKPJ_05655	CDS	672	ftsE			cell division protein FtsE
DBBBBKPJ_05656	CDS	1347	ftsY			signal recognition particle receptor FtsY
DBBBBKPJ_05657	CDS	1371				zinc protease
DBBBBKPJ_05658	CDS	1488				hypothetical protein
DBBBBKPJ_05659	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
DBBBBKPJ_05660	CDS	567				hypothetical protein
DBBBBKPJ_05661	CDS	999				hypothetical protein
DBBBBKPJ_05662	CDS	411				acetyltransferase
DBBBBKPJ_05663	CDS	648				transcriptional regulator
DBBBBKPJ_05664	CDS	1431				coniferyl aldehyde dehydrogenase
DBBBBKPJ_05665	CDS	549				hypothetical protein
DBBBBKPJ_05666	CDS	1596				oxidoreductase
DBBBBKPJ_05667	CDS	480	coaD	2.7.7.3		phosphopantetheine adenylyltransferase
DBBBBKPJ_05668	CDS	252	fdx1			4Fe-4S ferredoxin
DBBBBKPJ_05669	CDS	1734				gamma-glutamyltranspeptidase
DBBBBKPJ_05670	CDS	432				hypothetical protein
DBBBBKPJ_05671	CDS	987				hypothetical protein
DBBBBKPJ_05672	CDS	345				hypothetical protein
DBBBBKPJ_05673	CDS	579				hypothetical protein
DBBBBKPJ_05674	CDS	813	mutM	3.2.2.23		formamidopyrimidine-DNA glycosylase
DBBBBKPJ_05675	CDS	879				hypothetical protein
DBBBBKPJ_05676	CDS	540	pfpI_2			protease PfpI
DBBBBKPJ_05677	CDS	1197	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
DBBBBKPJ_05678	CDS	1839	ilvD	4.2.1.9		dihydroxy-acid dehydratase
DBBBBKPJ_05679	CDS	1386				transporter
DBBBBKPJ_05680	CDS	474				hypothetical protein
DBBBBKPJ_05681	CDS	507	folA			dihydrofolate reductase
DBBBBKPJ_05682	CDS	1041				hypothetical protein
DBBBBKPJ_05683	CDS	1095				hypothetical protein
DBBBBKPJ_05684	CDS	1152	glpQ			glycerophosphoryl diester phosphodiesterase
DBBBBKPJ_05685	CDS	363				hypothetical protein
DBBBBKPJ_05686	CDS	1386				putative membrane protein
DBBBBKPJ_05687	CDS	1380				hypothetical protein
DBBBBKPJ_05688	CDS	798				hypothetical protein
DBBBBKPJ_05689	CDS	795	thyA	2.1.1.45		thymidylate synthase
DBBBBKPJ_05690	CDS	801	lgt	2.4.99.-		prolipoprotein diacylglyceryl transferase
DBBBBKPJ_05691	CDS	804				hypothetical protein
DBBBBKPJ_05692	CDS	756				hypothetical protein
DBBBBKPJ_05693	CDS	1038				hypothetical protein
DBBBBKPJ_05694	CDS	2280	ptsP			phosphoenolpyruvate-protein phosphotransferase PtsP
DBBBBKPJ_05695	CDS	480	ygdP	3.6.1.-		RNA pyrophosphohydrolase
DBBBBKPJ_05696	CDS	654		3.1.3.-	COG0560	putative phosphatase
DBBBBKPJ_05697	CDS	1242				major facilitator superfamily transporter
DBBBBKPJ_05698	CDS	468				hypothetical protein
DBBBBKPJ_05699	CDS	1272				hypothetical protein
DBBBBKPJ_05700	CDS	468				hypothetical protein
DBBBBKPJ_05701	CDS	1515	ilvA1	4.3.1.19		threonine dehydratase
DBBBBKPJ_05702	CDS	672	rpiA	5.3.1.6		ribose-5-phosphate isomerase A
DBBBBKPJ_05703	CDS	333				hypothetical protein
DBBBBKPJ_05704	CDS	726				transferase
DBBBBKPJ_05705	CDS	1977				hypothetical protein
DBBBBKPJ_05706	CDS	930	yjiK_2		COG3204	putative protein YjiK
DBBBBKPJ_05707	CDS	1050				ABC transporter ATP-binding protein
DBBBBKPJ_05708	CDS	930				ABC transporter permease
DBBBBKPJ_05709	CDS	789				ABC transporter permease
DBBBBKPJ_05710	CDS	1044				ABC transporter
DBBBBKPJ_05711	CDS	1395				transporter
DBBBBKPJ_05712	CDS	1035				acetylpolyamine aminohydrolase
DBBBBKPJ_05713	CDS	351	ygiW		COG3111	Protein YgiW
DBBBBKPJ_05714	CDS	933	yjiK_3		COG3204	putative protein YjiK
DBBBBKPJ_05715	CDS	666	ycgM		COG0179	putative protein YcgM
DBBBBKPJ_05716	CDS	1395	glcD_4			glycolate oxidase subunit GlcD
DBBBBKPJ_05717	CDS	1230	serA			D-3-phosphoglycerate dehydrogenase
DBBBBKPJ_05718	CDS	438				hypothetical protein
DBBBBKPJ_05719	CDS	771				L-cysteine ABC transporter protein FliY
DBBBBKPJ_05720	CDS	693				L-cysteine ABC transporter protein YecS
DBBBBKPJ_05721	CDS	495				hypothetical protein
DBBBBKPJ_05722	CDS	90				hypothetical protein
DBBBBKPJ_05723	CDS	555				hypothetical protein
DBBBBKPJ_05724	CDS	630				hypothetical protein
DBBBBKPJ_05725	CDS	753				hypothetical protein
DBBBBKPJ_05726	CDS	942	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DBBBBKPJ_05727	CDS	612				hypothetical protein
DBBBBKPJ_05728	CDS	504				transcriptional regulator
DBBBBKPJ_05729	CDS	1053				transcriptional regulator
DBBBBKPJ_05730	CDS	2388	quiP_3			acyl-homoserine lactone acylase QuiP
DBBBBKPJ_05731	CDS	870	spuH			polyamine transporter PotI
DBBBBKPJ_05732	CDS	912	spuG			polyamine transporter PotH
DBBBBKPJ_05733	CDS	1155	spuF			polyamine transporter PotG
DBBBBKPJ_05734	CDS	1098	spuE			spermidine ABC transporter substrate-binding protein SpuE
DBBBBKPJ_05735	CDS	1104	spuD_2			putrescine ABC transporter substrate-binding protein SpuD
DBBBBKPJ_05736	CDS	1371	spuC_2			aminotransferase
DBBBBKPJ_05737	CDS	1359	spuB_2			glutamine synthetase
DBBBBKPJ_05738	CDS	753	spuA			glutamine amidotransferase
DBBBBKPJ_05739	CDS	1377	spuI			glutamine synthetase
DBBBBKPJ_05740	CDS	1062				polyamine binding protein
DBBBBKPJ_05741	CDS	666	aguR			transcriptional regulator AguR
DBBBBKPJ_05742	CDS	2868				hypothetical protein
DBBBBKPJ_05743	CDS	765				hypothetical protein
DBBBBKPJ_05744	CDS	495	radC_2			DNA repair protein RadC
DBBBBKPJ_05745	CDS	447				hypothetical protein
DBBBBKPJ_05746	CDS	948				hypothetical protein
DBBBBKPJ_05747	CDS	1395				hypothetical protein
DBBBBKPJ_05748	CDS	357				hypothetical protein
DBBBBKPJ_05749	CDS	1521				hypothetical protein
DBBBBKPJ_05750	CDS	366				hypothetical protein
DBBBBKPJ_05751	CDS	633				hypothetical protein
DBBBBKPJ_05752	CDS	627				hypothetical protein
DBBBBKPJ_05753	CDS	1839				hypothetical protein
DBBBBKPJ_05754	CDS	2652	uvrA_2			excinuclease ABC subunit A
DBBBBKPJ_05755	CDS	1866	nhaA			Na(+)/H(+) antiporter NhaA
DBBBBKPJ_05756	CDS	1314				recombination factor protein RarA
DBBBBKPJ_05757	CDS	1308	ndh_2			NADH dehydrogenase
DBBBBKPJ_05758	CDS	831				esterase
DBBBBKPJ_05759	CDS	1335				hypothetical protein
DBBBBKPJ_05760	CDS	399				hypothetical protein
DBBBBKPJ_05761	CDS	1110	adhC_2			alcohol dehydrogenase
DBBBBKPJ_05762	CDS	891				hypothetical protein
DBBBBKPJ_05763	CDS	609				hypothetical protein
DBBBBKPJ_05764	CDS	408				hypothetical protein
DBBBBKPJ_05765	CDS	906				transcriptional regulator
DBBBBKPJ_05766	CDS	1977	uvrB_2			excinuclease ABC subunit B
DBBBBKPJ_05767	CDS	432				hypothetical protein
DBBBBKPJ_05768	CDS	816				hypothetical protein
DBBBBKPJ_05769	CDS	120				hypothetical protein
DBBBBKPJ_05770	CDS	1215	fdhA_2			glutathione-independent formaldehyde dehydrogenase
DBBBBKPJ_05771	CDS	891				transcriptional regulator
DBBBBKPJ_05772	CDS	1044				4-hydroxyproline 2-epimerase
DBBBBKPJ_05773	CDS	879	dapA_2			4-hydroxy-tetrahydrodipicolinate synthase
DBBBBKPJ_05774	CDS	666				L-cysteine ABC transporter protein YecS
DBBBBKPJ_05775	CDS	672				L-cysteine ABC transporter protein YecS
DBBBBKPJ_05776	CDS	822				ABC transporter ATP-binding protein
DBBBBKPJ_05777	CDS	843				hypothetical protein
DBBBBKPJ_05778	CDS	963		4.3.1.19		serine/threonine dehydratase
DBBBBKPJ_05779	CDS	1242				hypothetical protein
DBBBBKPJ_05780	CDS	930				transcriptional regulator
DBBBBKPJ_05781	CDS	975				quinone oxidoreductase
DBBBBKPJ_05782	CDS	753	tam_6	2.1.1.144		Trans-aconitate 2-methyltransferase
DBBBBKPJ_05783	CDS	804				ABC transporter permease
DBBBBKPJ_05784	CDS	1728				type II secretion protein
DBBBBKPJ_05785	CDS	1188				type II secretion system protein
DBBBBKPJ_05786	CDS	435				type II secretion system protein
DBBBBKPJ_05787	CDS	438				type II secretion system protein
DBBBBKPJ_05788	CDS	426				type II secretion system protein
DBBBBKPJ_05789	CDS	591				type II secretion system protein
DBBBBKPJ_05790	CDS	1080				hypothetical protein
DBBBBKPJ_05791	CDS	444				hypothetical protein
DBBBBKPJ_05792	CDS	585				hypothetical protein
DBBBBKPJ_05793	CDS	318				hypothetical protein
DBBBBKPJ_05794	CDS	354	mvaT_3			transcriptional regulator MvaT
DBBBBKPJ_05795	CDS	357				6-carboxytetrahydropterin synthase QueD
DBBBBKPJ_05796	CDS	1554				anaerobic nitric oxide reductase transcriptional regulator
DBBBBKPJ_05797	CDS	1182	fhp			flavohemoprotein
DBBBBKPJ_05798	CDS	258	ppyR			psl and pyoverdine operon regulator PpyR
DBBBBKPJ_05799	CDS	1194				hypothetical protein
DBBBBKPJ_05800	CDS	267				hypothetical protein
DBBBBKPJ_05801	CDS	894				hypothetical protein
DBBBBKPJ_05802	CDS	1083				hypothetical protein
DBBBBKPJ_05803	CDS	309				hypothetical protein
DBBBBKPJ_05804	CDS	315				hypothetical protein
DBBBBKPJ_05805	CDS	672				two-component response regulator
DBBBBKPJ_05806	CDS	1338				two-component sensor
DBBBBKPJ_05807	CDS	309				hypothetical protein
DBBBBKPJ_05808	CDS	2145				chemotaxis transducer
DBBBBKPJ_05809	CDS	1326				transporter
DBBBBKPJ_05810	CDS	1683				methyl-accepting chemotaxis protein
DBBBBKPJ_05811	CDS	1059	ydiK_2		COG0628	Putative transport protein YdiK
DBBBBKPJ_05812	CDS	810				hypothetical protein
DBBBBKPJ_05813	CDS	1461	nuoN	1.6.5.11		NADH-quinone oxidoreductase subunit N
DBBBBKPJ_05814	CDS	1530	nuoM	1.6.5.11		NADH-quinone oxidoreductase subunit M
DBBBBKPJ_05815	CDS	1848	nuoL			NADH-quinone oxidoreductase subunit L
DBBBBKPJ_05816	CDS	309	nuoK	1.6.5.11		NADH-quinone oxidoreductase subunit K
DBBBBKPJ_05817	CDS	501	nuoJ	1.6.5.11		NADH-quinone oxidoreductase subunit J
DBBBBKPJ_05818	CDS	549	nuoI	1.6.5.11		NADH-quinone oxidoreductase subunit I
DBBBBKPJ_05819	CDS	996	nuoH	1.6.5.11		NADH-quinone oxidoreductase subunit H
DBBBBKPJ_05820	CDS	2718	nuoG	1.6.5.11		NADH-quinone oxidoreductase subunit G
DBBBBKPJ_05821	CDS	1347	nuoF	1.6.5.11		NADH dehydrogenase I subunit F
DBBBBKPJ_05822	CDS	501	nuoE	1.6.5.11		NADH-quinone oxidoreductase subunit E
DBBBBKPJ_05823	CDS	1782	nuoD	1.6.5.11		NADH:-quinone oxidoreductase subunit C/D
DBBBBKPJ_05824	CDS	678	nuoB	1.6.5.11		NADH-quinone oxidoreductase subunit B
DBBBBKPJ_05825	CDS	414	nuoA	1.6.5.11		NADH-quinone oxidoreductase subunit A
DBBBBKPJ_05826	CDS	516				hypothetical protein
DBBBBKPJ_05827	CDS	2019				hypothetical protein
DBBBBKPJ_05828	CDS	1596	aceA	4.1.3.1		isocitrate lyase
DBBBBKPJ_05829	CDS	822				hypothetical protein
DBBBBKPJ_05830	CDS	621				hypothetical protein
DBBBBKPJ_05831	CDS	426				acetyltransferase
DBBBBKPJ_05832	CDS	1170	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
DBBBBKPJ_05833	CDS	1371	purB	4.3.2.2		adenylosuccinate lyase
DBBBBKPJ_05834	CDS	885	cntI_2			Pseudopaline exporter CntI
DBBBBKPJ_05835	CDS	621				high frequency lysogenization protein HflD
DBBBBKPJ_05836	CDS	1128	trmU	2.8.1.-		tRNA-specific 2-thiouridylase MnmA
DBBBBKPJ_05837	CDS	471	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
DBBBBKPJ_05838	CDS	2226	idh	1.1.1.42		isocitrate dehydrogenase
DBBBBKPJ_05839	CDS	1257	icd			isocitrate dehydrogenase
DBBBBKPJ_05840	CDS	1350				hypothetical protein
DBBBBKPJ_05841	CDS	6297				hypothetical protein
DBBBBKPJ_05842	CDS	639				radical activating enzyme
DBBBBKPJ_05843	CDS	1830				chaperone
DBBBBKPJ_05844	CDS	543				hypothetical protein
DBBBBKPJ_05845	CDS	279				hypothetical protein
DBBBBKPJ_05846	CDS	393				hypothetical protein
DBBBBKPJ_05847	CDS	480				hypothetical protein
DBBBBKPJ_05848	CDS	540	femI_1			ECF sigma factor FemI
DBBBBKPJ_05849	CDS	936				transmembrane sensor
DBBBBKPJ_05850	CDS	639				hypothetical protein
DBBBBKPJ_05851	CDS	687				hypothetical protein
DBBBBKPJ_05852	CDS	489				transcriptional regulator
DBBBBKPJ_05853	CDS	831	cpo			chloroperoxidase
DBBBBKPJ_05854	CDS	1236				FMN oxidoreductase
DBBBBKPJ_05855	CDS	339				ferredoxin
DBBBBKPJ_05856	CDS	2310				molybdopterin oxidoreductase
DBBBBKPJ_05857	CDS	480			COG1733	putative HTH-type transcriptional regulator
DBBBBKPJ_05858	CDS	864				hypothetical protein
DBBBBKPJ_05859	CDS	1092				spermidine/putrescine-binding protein
DBBBBKPJ_05860	CDS	615				leucine export protein LeuE
DBBBBKPJ_05861	CDS	975	cysK			cysteine synthase A
DBBBBKPJ_05862	CDS	1086				hypothetical protein
DBBBBKPJ_05863	CDS	846				hypothetical protein
DBBBBKPJ_05864	CDS	396				hypothetical protein
DBBBBKPJ_05865	CDS	1182				hypothetical protein
DBBBBKPJ_05866	tRNA	98				tRNA-Trp(cca)
DBBBBKPJ_05867	CDS	234				hypothetical protein
DBBBBKPJ_05868	CDS	477				hypothetical protein
DBBBBKPJ_05869	CDS	1590				major facilitator superfamily transporter
DBBBBKPJ_05870	CDS	1308	opdB			OpdB proline porin
DBBBBKPJ_05871	CDS	1980	nfdA_1	3.5.1.91		N-substituted formamide deformylase
DBBBBKPJ_05872	CDS	681				hydrolase
DBBBBKPJ_05873	CDS	282				hypothetical protein
DBBBBKPJ_05874	CDS	894				transcriptional regulator
DBBBBKPJ_05875	CDS	1104				hypothetical protein
DBBBBKPJ_05876	CDS	327				thioredoxin
DBBBBKPJ_05877	CDS	501				acyl-CoA thioesterase
DBBBBKPJ_05878	CDS	525				transcriptional regulator
DBBBBKPJ_05879	CDS	1206		1.6.-.-	COG1252	NADH dehydrogenase-like protein
DBBBBKPJ_05880	CDS	1119				hypothetical protein
DBBBBKPJ_05881	CDS	915				hypothetical protein
DBBBBKPJ_05882	CDS	2241	pfeA_2			ferric enterobactin receptor
DBBBBKPJ_05883	CDS	1341	pfeS			two-component sensor histidine kinase PfeS
DBBBBKPJ_05884	CDS	717	pfeR			two-component response regulator PfeR
DBBBBKPJ_05885	CDS	2070	vgrG1_7			type VI secretion system protein VgrG
DBBBBKPJ_05886	CDS	3954	rhsC		COG3209	Protein RhsC
DBBBBKPJ_05887	CDS	192				hypothetical protein
DBBBBKPJ_05888	CDS	708				transcriptional regulator
DBBBBKPJ_05889	CDS	1044				trans-3-hydroxy-L-proline dehydratase
DBBBBKPJ_05890	CDS	1479	betB_3	1.2.1.8		betaine aldehyde dehydrogenase
DBBBBKPJ_05891	CDS	183				hypothetical protein
DBBBBKPJ_05892	CDS	1431				IS1182 family transposase ISPa7
DBBBBKPJ_05893	CDS	1107	aroB	4.2.3.4		3-dehydroquinate synthase
DBBBBKPJ_05894	CDS	519	aroK	2.7.1.71		shikimate kinase
DBBBBKPJ_05895	CDS	2145	pilQ			type 4 fimbrial biogenesis outer membrane protein PilQ
DBBBBKPJ_05896	CDS	525	pilP			type 4 fimbrial biogenesis protein PilP
DBBBBKPJ_05897	CDS	624	pilO			type 4 fimbrial biogenesis protein PilO
DBBBBKPJ_05898	CDS	597	pilN			type 4 fimbrial biogenesis protein PilN
DBBBBKPJ_05899	CDS	1065	pilM			type 4 fimbrial biogenesis protein PilM
DBBBBKPJ_05900	CDS	2472	ponA			penicillin-binding protein 1A
DBBBBKPJ_05901	CDS	1269				malic enzyme
DBBBBKPJ_05902	CDS	1440	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
DBBBBKPJ_05903	CDS	768				nuclease
DBBBBKPJ_05904	CDS	216	rpmE			50S ribosomal protein L31
DBBBBKPJ_05905	CDS	2220	priA			primosome assembly protein PriA
DBBBBKPJ_05906	CDS	1764	argS	6.1.1.19		arginine--tRNA ligase
DBBBBKPJ_05907	CDS	501	hcpB_2			secreted protein Hcp
DBBBBKPJ_05908	CDS	1542	pckA	4.1.1.49		phosphoenolpyruvate carboxykinase
DBBBBKPJ_05909	CDS	894	yrfI			heat shock protein 33
DBBBBKPJ_05910	CDS	804	lpxT	2.7.4.29		Lipid A 1-diphosphate synthase
DBBBBKPJ_05911	CDS	402				heat shock protein
DBBBBKPJ_05912	CDS	501				hypothetical protein
DBBBBKPJ_05913	CDS	906	rimK			ribosomal protein S6 modification protein
DBBBBKPJ_05914	CDS	924				LD-carboxypeptidase
DBBBBKPJ_05915	CDS	1320	amgS			protein AmgS
DBBBBKPJ_05916	CDS	744	amgR			osmolarity response regulator
DBBBBKPJ_05917	CDS	2340	yhgF		COG2183	Protein YhgF
DBBBBKPJ_05918	CDS	390				thioesterase
DBBBBKPJ_05919	CDS	1584	gshA	6.3.2.2		glutamate--cysteine ligase
DBBBBKPJ_05920	CDS	1299	argA	2.3.1.1		N-acetylglutamate synthase
DBBBBKPJ_05921	CDS	702				multiple drug resistance protein MarC
DBBBBKPJ_05922	CDS	1155	argE	3.5.1.16		acetylornithine deacetylase
DBBBBKPJ_05923	CDS	1269				phosphate transporter
DBBBBKPJ_05924	CDS	678				hypothetical protein
DBBBBKPJ_05925	CDS	1365	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
DBBBBKPJ_05926	CDS	399				hypothetical protein
DBBBBKPJ_05927	CDS	243				secretion pathway ATPase
DBBBBKPJ_05928	CDS	3060				hypothetical protein
DBBBBKPJ_05929	CDS	438				hypothetical protein
DBBBBKPJ_05930	CDS	606				hypothetical protein
DBBBBKPJ_05931	CDS	2223				hypothetical protein
DBBBBKPJ_05932	CDS	711				hypothetical protein
DBBBBKPJ_05933	CDS	9684				peptide synthase
DBBBBKPJ_05934	CDS	1140				hypothetical protein
DBBBBKPJ_05935	CDS	708				transcriptional regulator
DBBBBKPJ_05936	CDS	621				hypothetical protein
DBBBBKPJ_05937	CDS	1227				hypothetical protein
DBBBBKPJ_05938	CDS	693				short-chain dehydrogenase
DBBBBKPJ_05939	CDS	435				transcriptional regulator
DBBBBKPJ_05940	CDS	351	merT_3			Mercuric transport protein MerT
DBBBBKPJ_05941	CDS	276	merP_3			Mercuric transport protein periplasmic component
DBBBBKPJ_05942	CDS	1686	lpdG_3	1.8.1.4		2-oxoglutarate dehydrogenase complex dihydrolipoyl dehydrogenase
DBBBBKPJ_05943	CDS	366				hypothetical protein
DBBBBKPJ_05944	CDS	237				hypothetical protein
DBBBBKPJ_05945	CDS	990				hypothetical protein
DBBBBKPJ_05946	CDS	1557				hypothetical protein
DBBBBKPJ_05947	CDS	507				hypothetical protein
DBBBBKPJ_05948	CDS	1476				uricase
DBBBBKPJ_05949	CDS	408				hypothetical protein
DBBBBKPJ_05950	CDS	1788				hypothetical protein
DBBBBKPJ_05951	CDS	1008				hypothetical protein
DBBBBKPJ_05952	CDS	2628				ClpA/B-type protease
DBBBBKPJ_05953	CDS	1512				transcriptional regulator
DBBBBKPJ_05954	CDS	141				hypothetical protein
DBBBBKPJ_05955	CDS	1194				hypothetical protein
DBBBBKPJ_05956	CDS	507				hypothetical protein
DBBBBKPJ_05957	CDS	1332				hypothetical protein
DBBBBKPJ_05958	CDS	870				hypothetical protein
DBBBBKPJ_05959	CDS	3528	icmF1_2			type VI secretion protein IcmF
DBBBBKPJ_05960	CDS	729	stp1			serine/threonine phosphoprotein phosphatase Stp1
DBBBBKPJ_05961	CDS	990	stk1			serine-threonine kinase Stk1
DBBBBKPJ_05962	CDS	381				hypothetical protein
DBBBBKPJ_05963	CDS	462				bacteriohemerythrin
DBBBBKPJ_05964	CDS	546	folE2	3.5.4.16		GTP cyclohydrolase I
DBBBBKPJ_05965	CDS	558	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
DBBBBKPJ_05966	CDS	321				hypothetical protein
DBBBBKPJ_05967	CDS	2412	gcd			glucose dehydrogenase
DBBBBKPJ_05968	CDS	2121	fiuA_3			ferrichrome receptor FiuA
DBBBBKPJ_05969	CDS	288				hypothetical protein
DBBBBKPJ_05970	CDS	636				hypothetical protein
DBBBBKPJ_05971	CDS	1545	htpX_2	3.4.24.-		Protease HtpX
DBBBBKPJ_05972	CDS	663				hypothetical protein
DBBBBKPJ_05973	CDS	672				hypothetical protein
DBBBBKPJ_05974	CDS	1458				hypothetical protein
DBBBBKPJ_05975	CDS	429				hypothetical protein
DBBBBKPJ_05976	CDS	945				transcriptional regulator
DBBBBKPJ_05977	CDS	693	arsH	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
DBBBBKPJ_05978	CDS	471	arsC_2			low molecular weight phosphatase
DBBBBKPJ_05979	CDS	1284	arsB			arsenite-antimonite efflux pump ArsB
DBBBBKPJ_05980	CDS	351	arsR			ArsR family transcriptional regulator
DBBBBKPJ_05981	CDS	891				transcriptional regulator
DBBBBKPJ_05982	CDS	1062				alcohol dehydrogenase
DBBBBKPJ_05983	CDS	378				hypothetical protein
DBBBBKPJ_05984	CDS	471	soxR			redox-sensitive transcriptional activator SoxR
DBBBBKPJ_05985	CDS	1698	pbpC			penicillin-binding protein 3A
DBBBBKPJ_05986	CDS	516				acetyltransferase
DBBBBKPJ_05987	CDS	591				transcriptional regulator
DBBBBKPJ_05988	CDS	1206				hypothetical protein
DBBBBKPJ_05989	CDS	1071	pyrG_2	6.3.4.2		CTP synthase
DBBBBKPJ_05990	CDS	897				transcriptional regulator
DBBBBKPJ_05991	CDS	1320				cytochrome C
DBBBBKPJ_05992	CDS	1776				gluconate dehydrogenase
DBBBBKPJ_05993	CDS	717		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
DBBBBKPJ_05994	CDS	987				2-hydroxyacid dehydrogenase
DBBBBKPJ_05995	CDS	1308				2-ketogluconate transporter
DBBBBKPJ_05996	CDS	951				2-ketogluconate kinase
DBBBBKPJ_05997	CDS	783				hypothetical protein
DBBBBKPJ_05998	CDS	1023	ptxS			transcriptional regulator PtxS
DBBBBKPJ_05999	CDS	939	ptxR			HTH-type transcriptional regulator PtxR
DBBBBKPJ_06000	CDS	648	pvcD			paerucumarin biosynthesis protein PvcD
DBBBBKPJ_06001	CDS	1503	pvcC			paerucumarin biosynthesis protein PvcC
DBBBBKPJ_06002	CDS	876	pvcB			paerucumarin biosynthesis protein PvcB
DBBBBKPJ_06003	CDS	987	pvcA			paerucumarin biosynthesis protein PvcA
DBBBBKPJ_06004	CDS	987	ansA			L-asparaginase I
DBBBBKPJ_06005	CDS	1446				AGCS sodium/alanine/glycine symporter
DBBBBKPJ_06006	CDS	819				hypothetical protein
DBBBBKPJ_06007	CDS	1395	lpdV	1.8.1.4		branched-chain alpha-keto acid dehydrogenase complex dihydrolipoyl dehydrogenase
DBBBBKPJ_06008	CDS	1287	bkdB			branched-chain alpha-keto acid dehydrogenase complex lipoamide acyltransferase
DBBBBKPJ_06009	CDS	1053	bkdA2			2-oxoisovalerate dehydrogenase subunit beta
DBBBBKPJ_06010	CDS	1233	bkdA1			2-oxoisovalerate dehydrogenase subunit alpha
DBBBBKPJ_06011	CDS	129				hypothetical protein
DBBBBKPJ_06012	CDS	462	bkdR			Bkd operon transcriptional regulator BkdR
DBBBBKPJ_06013	CDS	294				hypothetical protein
DBBBBKPJ_06014	CDS	1002				hypothetical protein
DBBBBKPJ_06015	CDS	1734	pslM			FAD-binding dehydrogenase
DBBBBKPJ_06016	CDS	1068				hypothetical protein
DBBBBKPJ_06017	CDS	1410	pslK			biofilm formation protein PslL
DBBBBKPJ_06018	CDS	1437	pslJ			biofilm formation protein PslJ
DBBBBKPJ_06019	CDS	1104	pslI			biofilm formation protein PslI
DBBBBKPJ_06020	CDS	1209	pslH			biofilm formation protein PslH
DBBBBKPJ_06021	CDS	1329	pslG			biofilm formation protein PslG
DBBBBKPJ_06022	CDS	1188	pslF			biofilm formation protein PslF
DBBBBKPJ_06023	CDS	1989	pslE			biofilm formation protein PslE
DBBBBKPJ_06024	CDS	795	pslD			biofilm formation protein PslD
DBBBBKPJ_06025	CDS	912	pslC			biofilm formation protein PslC
DBBBBKPJ_06026	CDS	1467	pslB			biofilm formation protein PslB
