locus_tag	ftype	length_bp	gene	EC_number	COG	product
AJBIBFBA_04843	CDS	771	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
AJBIBFBA_04844	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
AJBIBFBA_04845	CDS	1164	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
AJBIBFBA_04846	CDS	717	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
AJBIBFBA_04847	CDS	816	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
AJBIBFBA_04848	CDS	885	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
AJBIBFBA_04849	CDS	1101	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
AJBIBFBA_04850	CDS	630	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
AJBIBFBA_04851	CDS	459	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
AJBIBFBA_04852	CDS	723	phnF		COG2188	putative transcriptional regulator PhnF
AJBIBFBA_04853	CDS	795	phnE_2		COG3639	Phosphate-import permease protein PhnE
AJBIBFBA_04854	CDS	1005				hypothetical protein
AJBIBFBA_04855	CDS	837	phnC_2	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
AJBIBFBA_04856	CDS	327				hypothetical protein
AJBIBFBA_04857	CDS	366				hypothetical protein
AJBIBFBA_04858	CDS	771	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
AJBIBFBA_04859	CDS	696	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
AJBIBFBA_04860	CDS	303	lsrG_2	5.3.1.32		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
AJBIBFBA_04861	CDS	414				hypothetical protein
AJBIBFBA_04862	CDS	2148				hypothetical protein
AJBIBFBA_04863	CDS	1911	nosZ	1.7.2.4		Nitrous-oxide reductase
AJBIBFBA_04864	CDS	1266	nosD			putative ABC transporter binding protein NosD
AJBIBFBA_04865	CDS	915	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
AJBIBFBA_04866	CDS	828	nosY		COG1277	putative ABC transporter permease protein NosY
AJBIBFBA_04867	CDS	537	nosL			Copper-binding lipoprotein NosL
AJBIBFBA_04868	CDS	777	fpr_2	1.18.1.2	COG1018	Ferredoxin--NADP reductase
AJBIBFBA_04869	CDS	927	cmpR_4			HTH-type transcriptional activator CmpR
AJBIBFBA_04870	CDS	342				hypothetical protein
AJBIBFBA_04871	CDS	1134				hypothetical protein
AJBIBFBA_04872	CDS	1173				hypothetical protein
AJBIBFBA_04873	CDS	972	mdtA_5			Multidrug resistance protein MdtA
AJBIBFBA_04874	CDS	486	psiE			Protein PsiE
AJBIBFBA_04875	CDS	288				hypothetical protein
AJBIBFBA_04876	CDS	1356	tolC_3		COG1538	Outer membrane protein TolC
AJBIBFBA_04877	CDS	1332	prsE_2			Type I secretion system membrane fusion protein PrsE
AJBIBFBA_04878	CDS	1791	prsD_2			Type I secretion system ATP-binding protein PrsD
AJBIBFBA_04879	CDS	618	hasA			Hemophore HasA
AJBIBFBA_04880	CDS	2676	btuB_9			Vitamin B12 transporter BtuB
AJBIBFBA_04881	CDS	987				hypothetical protein
AJBIBFBA_04882	CDS	516	fecI_9		COG1595	putative RNA polymerase sigma factor FecI
AJBIBFBA_04883	CDS	219				hypothetical protein
AJBIBFBA_04884	CDS	270				hypothetical protein
AJBIBFBA_04885	CDS	267				hypothetical protein
AJBIBFBA_04886	CDS	513				hypothetical protein
AJBIBFBA_04887	CDS	204				IS3 family transposase ISPa57
AJBIBFBA_04888	CDS	933				hypothetical protein
AJBIBFBA_04889	CDS	702				hypothetical protein
AJBIBFBA_04890	CDS	1491	hudA	4.1.1.-	COG0043	UbiD-like decarboxylase
AJBIBFBA_04891	CDS	465				hypothetical protein
AJBIBFBA_04892	CDS	255				hypothetical protein
AJBIBFBA_04893	CDS	642				hypothetical protein
AJBIBFBA_04894	CDS	435	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
AJBIBFBA_04895	CDS	447	yjaB_2	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
AJBIBFBA_04896	CDS	867				hypothetical protein
AJBIBFBA_04897	CDS	1185	pobA	1.14.13.2		p-hydroxybenzoate hydroxylase
AJBIBFBA_04898	CDS	1506	mdtD_2			Putative multidrug resistance protein MdtD
AJBIBFBA_04899	CDS	447	aroQ1_2	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
AJBIBFBA_04900	CDS	855	aroE_1	1.1.1.-		Quinate/shikimate dehydrogenase (NAD(+))
AJBIBFBA_04901	CDS	669	nicS			HTH-type transcriptional repressor NicS
AJBIBFBA_04902	CDS	1905				hypothetical protein
AJBIBFBA_04903	CDS	1326	exuT_3			Hexuronate transporter
AJBIBFBA_04904	CDS	1251	nicP_10			Porin-like protein NicP
AJBIBFBA_04905	CDS	879				hypothetical protein
AJBIBFBA_04906	CDS	816				hypothetical protein
AJBIBFBA_04907	CDS	1044	iolG	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
AJBIBFBA_04908	CDS	780	iclR		COG1414	Transcriptional repressor IclR
AJBIBFBA_04909	CDS	1347	pcaK_4		COG0477	4-hydroxybenzoate transporter PcaK
AJBIBFBA_04910	CDS	834				hypothetical protein
AJBIBFBA_04911	CDS	942				hypothetical protein
AJBIBFBA_04912	CDS	402				hypothetical protein
AJBIBFBA_04913	CDS	792	catD_3	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
AJBIBFBA_04914	CDS	1380	pcaB_2	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
AJBIBFBA_04915	CDS	1299	kgtP_2			Alpha-ketoglutarate permease
AJBIBFBA_04916	CDS	1206	pcaF_2	2.3.1.174		Beta-ketoadipyl-CoA thiolase
AJBIBFBA_04917	CDS	783	catJ	2.8.3.6		3-oxoadipate CoA-transferase subunit B
AJBIBFBA_04918	CDS	852	catI	2.8.3.6		3-oxoadipate CoA-transferase subunit A
AJBIBFBA_04919	CDS	540	sutR_2		COG1396	HTH-type transcriptional regulator SutR
AJBIBFBA_04920	CDS	783	fucA_1	4.1.2.17		L-fuculose phosphate aldolase
AJBIBFBA_04921	CDS	882	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
AJBIBFBA_04922	CDS	1059				hypothetical protein
AJBIBFBA_04923	CDS	1383	spuC_2	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
AJBIBFBA_04924	CDS	1434	yhdG_2		COG0531	putative amino acid permease YhdG
AJBIBFBA_04925	CDS	1491	puuC_3	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
AJBIBFBA_04926	CDS	921	gltC_3			HTH-type transcriptional regulator GltC
AJBIBFBA_04927	CDS	930	gltC_4			HTH-type transcriptional regulator GltC
AJBIBFBA_04928	CDS	765				hypothetical protein
AJBIBFBA_04929	CDS	405				hypothetical protein
AJBIBFBA_04930	CDS	933	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
AJBIBFBA_04931	CDS	693	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
AJBIBFBA_04932	CDS	807				hypothetical protein
AJBIBFBA_04933	CDS	864	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
AJBIBFBA_04934	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
AJBIBFBA_04935	CDS	882	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
AJBIBFBA_04936	CDS	1665	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
AJBIBFBA_04937	CDS	582				hypothetical protein
AJBIBFBA_04938	CDS	213				hypothetical protein
AJBIBFBA_04939	CDS	402	exbD_3		COG0848	Biopolymer transport protein ExbD
AJBIBFBA_04940	CDS	720	tolQ_4		COG0811	Tol-Pal system protein TolQ
AJBIBFBA_04941	CDS	813				hypothetical protein
AJBIBFBA_04942	CDS	1437	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
AJBIBFBA_04943	CDS	309	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
AJBIBFBA_04944	CDS	1119	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
AJBIBFBA_04945	CDS	900	tfdA	1.14.11.-		Alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase
AJBIBFBA_04946	CDS	903	atsK	1.14.11.-		Alpha-ketoglutarate-dependent sulfate ester dioxygenase
AJBIBFBA_04947	CDS	2373	fyuA		COG1629	Pesticin receptor
AJBIBFBA_04948	CDS	918				hypothetical protein
AJBIBFBA_04949	CDS	726				hypothetical protein
AJBIBFBA_04950	CDS	1359	oprD_5	3.4.21.-		Porin D
AJBIBFBA_04951	CDS	882				hypothetical protein
AJBIBFBA_04952	CDS	816				hypothetical protein
AJBIBFBA_04953	CDS	1062				hypothetical protein
AJBIBFBA_04954	CDS	1617				hypothetical protein
AJBIBFBA_04955	CDS	1443	atsA	3.1.6.1	COG3119	Arylsulfatase
AJBIBFBA_04956	CDS	753	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
AJBIBFBA_04957	CDS	933	dmlR_19			HTH-type transcriptional regulator DmlR
AJBIBFBA_04958	CDS	1173				hypothetical protein
AJBIBFBA_04959	CDS	366	cheY_2		COG0784	Chemotaxis protein CheY
AJBIBFBA_04960	CDS	1929	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
AJBIBFBA_04961	CDS	486	cheW_2		COG0835	Chemotaxis protein CheW
AJBIBFBA_04962	CDS	2040				hypothetical protein
AJBIBFBA_04963	CDS	843	cheR	2.1.1.80		Chemotaxis protein methyltransferase
AJBIBFBA_04964	CDS	603	cheD	3.5.1.44		Chemoreceptor glutamine deamidase CheD
AJBIBFBA_04965	CDS	126	cheB2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase 2
AJBIBFBA_04966	CDS	351				hypothetical protein
AJBIBFBA_04967	CDS	1578				hypothetical protein
AJBIBFBA_04968	CDS	264				hypothetical protein
AJBIBFBA_04969	CDS	804				hypothetical protein
AJBIBFBA_04970	CDS	1362				hypothetical protein
AJBIBFBA_04971	CDS	222				hypothetical protein
AJBIBFBA_04972	CDS	858				hypothetical protein
AJBIBFBA_04973	CDS	312	yjcH_2		COG3162	Inner membrane protein YjcH
AJBIBFBA_04974	CDS	1656	actP_2		COG4147	Cation/acetate symporter ActP
AJBIBFBA_04975	CDS	1800				hypothetical protein
AJBIBFBA_04976	CDS	627	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
AJBIBFBA_04977	CDS	159				hypothetical protein
AJBIBFBA_04978	CDS	1125				hypothetical protein
AJBIBFBA_04979	CDS	267				hypothetical protein
AJBIBFBA_04980	CDS	1833		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
AJBIBFBA_04981	CDS	564	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
AJBIBFBA_04982	CDS	828	catD_4	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
AJBIBFBA_04983	CDS	930	yhaJ_4			HTH-type transcriptional regulator YhaJ
AJBIBFBA_04984	CDS	318				hypothetical protein
AJBIBFBA_04985	CDS	642	azoR_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
AJBIBFBA_04986	CDS	744				hypothetical protein
AJBIBFBA_04987	CDS	387	gcvH_2		COG0509	Glycine cleavage system H protein
AJBIBFBA_04988	CDS	528	azoB	1.7.-.-		NAD(P)H azoreductase
AJBIBFBA_04989	CDS	618	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
AJBIBFBA_04990	CDS	555	fldP			Flavodoxin FldP
AJBIBFBA_04991	CDS	954	dmlR_20			HTH-type transcriptional regulator DmlR
AJBIBFBA_04992	CDS	894				hypothetical protein
AJBIBFBA_04993	CDS	336	csaA		COG0073	putative chaperone CsaA
AJBIBFBA_04994	CDS	765	rhaR_3			HTH-type transcriptional activator RhaR
AJBIBFBA_04995	CDS	813	lpxH_2	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
AJBIBFBA_04996	CDS	1056	mgtA_2	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
AJBIBFBA_04997	CDS	1341				hypothetical protein
AJBIBFBA_04998	CDS	318				hypothetical protein
AJBIBFBA_04999	CDS	996	virS			HTH-type transcriptional regulator VirS
AJBIBFBA_05000	CDS	633				hypothetical protein
AJBIBFBA_05001	CDS	939				hypothetical protein
AJBIBFBA_05002	CDS	795	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
AJBIBFBA_05003	CDS	1146				hypothetical protein
AJBIBFBA_05004	CDS	1455	trkI_1		COG0168	Trk system potassium uptake protein TrkI
AJBIBFBA_05005	CDS	372				hypothetical protein
AJBIBFBA_05006	CDS	561	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
AJBIBFBA_05007	CDS	477				hypothetical protein
AJBIBFBA_05008	CDS	861	pfeS_2	2.7.13.3	COG0642	Sensor protein PfeS
AJBIBFBA_05009	CDS	231				hypothetical protein
AJBIBFBA_05010	CDS	2757	rcsC_14	2.7.13.3		Sensor histidine kinase RcsC
AJBIBFBA_05011	CDS	1197				hypothetical protein
AJBIBFBA_05012	CDS	1758	gshAB	6.3.2.3		Glutathione biosynthesis bifunctional protein GshAB
AJBIBFBA_05013	CDS	1770	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
AJBIBFBA_05014	CDS	474				hypothetical protein
AJBIBFBA_05015	CDS	753				hypothetical protein
AJBIBFBA_05016	CDS	1965	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
AJBIBFBA_05017	CDS	1491		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
AJBIBFBA_05018	CDS	1185	fadA_5	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
AJBIBFBA_05019	CDS	666				hypothetical protein
AJBIBFBA_05020	CDS	1572	mqo_2	1.1.5.4	COG0579	Malate:quinone oxidoreductase
AJBIBFBA_05021	CDS	210				hypothetical protein
AJBIBFBA_05022	CDS	639		1.11.1.15	COG0450	Peroxiredoxin
AJBIBFBA_05023	CDS	1005	ssuA_1			Putative aliphatic sulfonates-binding protein
AJBIBFBA_05024	CDS	825	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
AJBIBFBA_05025	CDS	750	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
AJBIBFBA_05026	CDS	594	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
AJBIBFBA_05027	CDS	972	ssuA_2			Putative aliphatic sulfonates-binding protein
AJBIBFBA_05028	CDS	1149	ssuD_2	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
AJBIBFBA_05029	CDS	789	ssuC_3		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
AJBIBFBA_05030	CDS	825	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
AJBIBFBA_05031	CDS	216				hypothetical protein
AJBIBFBA_05032	CDS	339				hypothetical protein
AJBIBFBA_05033	CDS	312				hypothetical protein
AJBIBFBA_05034	CDS	372	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
AJBIBFBA_05035	CDS	561	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
AJBIBFBA_05036	CDS	705	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
AJBIBFBA_05037	CDS	558				hypothetical protein
AJBIBFBA_05038	CDS	453			COG0716	putative protein
AJBIBFBA_05039	CDS	894	gltC_5			HTH-type transcriptional regulator GltC
AJBIBFBA_05040	CDS	390	cidA_2			Holin-like protein CidA
AJBIBFBA_05041	CDS	687	yohK_2		COG1346	Inner membrane protein YohK
AJBIBFBA_05042	CDS	780	fucA_2	4.1.2.17		L-fuculose phosphate aldolase
AJBIBFBA_05043	CDS	897	lip1	3.1.1.3		Lipase 1
AJBIBFBA_05044	CDS	294				hypothetical protein
AJBIBFBA_05045	CDS	912		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
AJBIBFBA_05046	CDS	771	crt_4	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
AJBIBFBA_05047	CDS	345				hypothetical protein
AJBIBFBA_05048	CDS	1407	puuB_9	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
AJBIBFBA_05049	CDS	807				hypothetical protein
AJBIBFBA_05050	CDS	1758				hypothetical protein
AJBIBFBA_05051	CDS	1371				putative protein
AJBIBFBA_05052	CDS	2484	malT_4			HTH-type transcriptional regulator MalT
AJBIBFBA_05053	CDS	813				hypothetical protein
AJBIBFBA_05054	CDS	1026	ldh	1.4.1.9		Leucine dehydrogenase
AJBIBFBA_05055	CDS	1098	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
AJBIBFBA_05056	CDS	1002	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
AJBIBFBA_05057	CDS	1113	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
AJBIBFBA_05058	CDS	240				hypothetical protein
AJBIBFBA_05059	CDS	519	hcpA_1		COG3157	Major exported protein
AJBIBFBA_05060	tRNA	77				tRNA-Arg(ccg)
AJBIBFBA_05061	CDS	1452	davD	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
AJBIBFBA_05062	CDS	1281	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
AJBIBFBA_05063	CDS	1200				hypothetical protein
AJBIBFBA_05064	CDS	1422	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
AJBIBFBA_05065	CDS	438				hypothetical protein
AJBIBFBA_05066	CDS	408				hypothetical protein
AJBIBFBA_05067	CDS	285				hypothetical protein
AJBIBFBA_05068	CDS	933	pcpR_7			PCP degradation transcriptional activation protein
AJBIBFBA_05069	CDS	1215	yycB_2		COG2807	putative transporter YycB
AJBIBFBA_05070	CDS	771				hypothetical protein
AJBIBFBA_05071	CDS	687	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
AJBIBFBA_05072	CDS	516				hypothetical protein
AJBIBFBA_05073	CDS	759	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
AJBIBFBA_05074	CDS	753				hypothetical protein
AJBIBFBA_05075	CDS	699				hypothetical protein
AJBIBFBA_05076	CDS	990	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
AJBIBFBA_05077	CDS	870	cysW		COG4208	Sulfate transport system permease protein CysW
AJBIBFBA_05078	CDS	819	cysT		COG0555	Sulfate transport system permease protein CysT
AJBIBFBA_05079	CDS	999	sbp_2		COG1613	Sulfate-binding protein
AJBIBFBA_05080	CDS	183				hypothetical protein
AJBIBFBA_05081	CDS	2283				hypothetical protein
AJBIBFBA_05082	CDS	1179				hypothetical protein
AJBIBFBA_05083	CDS	1386	putP_2			Sodium/proline symporter
AJBIBFBA_05084	CDS	957	gpuA	3.5.3.17	COG0010	Guanidinopropionase
AJBIBFBA_05085	CDS	963				hypothetical protein
AJBIBFBA_05086	CDS	972				hypothetical protein
AJBIBFBA_05087	CDS	1383	nicP_11			Porin-like protein NicP
AJBIBFBA_05088	CDS	1107	aguA_3	3.5.3.12	COG2957	Agmatine deiminase
AJBIBFBA_05089	CDS	879		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
AJBIBFBA_05090	CDS	309				IS3 family transposase IS222
AJBIBFBA_05091	CDS	939	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
AJBIBFBA_05092	CDS	747	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
AJBIBFBA_05093	CDS	705				hypothetical protein
AJBIBFBA_05094	tRNA	85				tRNA-Tyr(gta)
AJBIBFBA_05095	tRNA	74				tRNA-Gly(tcc)
AJBIBFBA_05096	tRNA	76				tRNA-Thr(ggt)
AJBIBFBA_05097	CDS	1194	tufA_1		COG0050	Elongation factor Tu
AJBIBFBA_05098	tRNA	76				tRNA-Trp(cca)
AJBIBFBA_05099	CDS	378				hypothetical protein
AJBIBFBA_05100	CDS	480	nusG		COG0250	Transcription termination/antitermination protein NusG
AJBIBFBA_05101	CDS	432	rplK		COG0080	50S ribosomal protein L11
AJBIBFBA_05102	CDS	696	rplA		COG0081	50S ribosomal protein L1
AJBIBFBA_05103	CDS	501	rplJ		COG0244	50S ribosomal protein L10
AJBIBFBA_05104	CDS	369	rplL			50S ribosomal protein L7/L12
AJBIBFBA_05105	CDS	4074	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
AJBIBFBA_05106	CDS	4200	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
AJBIBFBA_05107	CDS	372	rpsL		COG0048	30S ribosomal protein S12
AJBIBFBA_05108	CDS	471	rpsG		COG0049	30S ribosomal protein S7
AJBIBFBA_05109	CDS	2121	fusA		COG0480	Elongation factor G 1
AJBIBFBA_05110	CDS	1194	tufA_2		COG0050	Elongation factor Tu
AJBIBFBA_05111	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
AJBIBFBA_05112	CDS	636	rplC		COG0087	50S ribosomal protein L3
AJBIBFBA_05113	CDS	603	rplD		COG0088	50S ribosomal protein L4
AJBIBFBA_05114	CDS	300	rplW		COG0089	50S ribosomal protein L23
AJBIBFBA_05115	CDS	822	rplB		COG0090	50S ribosomal protein L2
AJBIBFBA_05116	CDS	276	rpsS		COG0185	30S ribosomal protein S19
AJBIBFBA_05117	CDS	333	rplV		COG0091	50S ribosomal protein L22
AJBIBFBA_05118	CDS	687	rpsC		COG0092	30S ribosomal protein S3
AJBIBFBA_05119	CDS	414	rplP		COG0197	50S ribosomal protein L16
AJBIBFBA_05120	CDS	192	rpmC		COG0255	50S ribosomal protein L29
AJBIBFBA_05121	CDS	267	rpsQ		COG0186	30S ribosomal protein S17
AJBIBFBA_05122	CDS	369	rplN		COG0093	50S ribosomal protein L14
AJBIBFBA_05123	CDS	315	rplX		COG0198	50S ribosomal protein L24
AJBIBFBA_05124	CDS	540	rplE		COG0094	50S ribosomal protein L5
AJBIBFBA_05125	CDS	306	rpsN		COG0199	30S ribosomal protein S14
AJBIBFBA_05126	CDS	393	rpsH		COG0096	30S ribosomal protein S8
AJBIBFBA_05127	CDS	534	rplF		COG0097	50S ribosomal protein L6
AJBIBFBA_05128	CDS	351	rplR		COG0256	50S ribosomal protein L18
AJBIBFBA_05129	CDS	501	rpsE		COG0098	30S ribosomal protein S5
AJBIBFBA_05130	CDS	177	rpmD		COG1841	50S ribosomal protein L30
AJBIBFBA_05131	CDS	435	rplO		COG0200	50S ribosomal protein L15
AJBIBFBA_05132	CDS	1329	secY		COG0201	Protein translocase subunit SecY
AJBIBFBA_05133	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
AJBIBFBA_05134	CDS	357	rpsM		COG0099	30S ribosomal protein S13
AJBIBFBA_05135	CDS	390	rpsK		COG0100	30S ribosomal protein S11
AJBIBFBA_05136	CDS	621	rpsD		COG0522	30S ribosomal protein S4
AJBIBFBA_05137	CDS	1002	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
AJBIBFBA_05138	CDS	390	rplQ		COG0203	50S ribosomal protein L17
AJBIBFBA_05139	CDS	1449	katA_2	1.11.1.6	COG0753	Catalase
AJBIBFBA_05140	CDS	465	bfr_2	1.16.3.1	COG2193	Bacterioferritin
AJBIBFBA_05141	CDS	2838	uvrA_1		COG0178	UvrABC system protein A
AJBIBFBA_05142	CDS	1389	yajR		COG0477	Inner membrane transport protein YajR
AJBIBFBA_05143	CDS	498	ssb_2		COG0629	Single-stranded DNA-binding protein
AJBIBFBA_05144	CDS	1431	pchA_2	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
AJBIBFBA_05145	CDS	306	pchB	4.2.99.21	COG1605	Isochorismate pyruvate lyase
AJBIBFBA_05146	CDS	756	pikAV	3.1.2.-		Thioesterase PikA5
AJBIBFBA_05147	CDS	1644	dhbE	6.3.2.-	COG1021	2,3-dihydroxybenzoate-AMP ligase
AJBIBFBA_05148	CDS	891	pchR		COG2207	Regulatory protein PchR
AJBIBFBA_05149	CDS	4317	dltA_1	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
AJBIBFBA_05150	CDS	5430	dltA_2	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
AJBIBFBA_05151	CDS	1050				hypothetical protein
AJBIBFBA_05152	CDS	1713	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
AJBIBFBA_05153	CDS	1725	irtB	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtB
AJBIBFBA_05154	CDS	2163	fptA		COG4773	Fe(3+)-pyochelin receptor
AJBIBFBA_05155	CDS	282				hypothetical protein
AJBIBFBA_05156	CDS	1506				hypothetical protein
AJBIBFBA_05157	CDS	864				hypothetical protein
AJBIBFBA_05158	CDS	453	ybbJ		COG1585	Inner membrane protein YbbJ
AJBIBFBA_05159	CDS	330				hypothetical protein
AJBIBFBA_05160	CDS	2877	gcvP_1	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
AJBIBFBA_05161	CDS	429	gcvH_3		COG0509	Glycine cleavage system H protein
AJBIBFBA_05162	CDS	1083	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
AJBIBFBA_05163	CDS	1620				hypothetical protein
AJBIBFBA_05164	CDS	999			COG1840	putative binding protein component of ABC iron transporter
AJBIBFBA_05165	CDS	915	benM_4			HTH-type transcriptional regulator BenM
AJBIBFBA_05166	CDS	1194	ynfM_2			Inner membrane transport protein YnfM
AJBIBFBA_05167	CDS	822				hypothetical protein
AJBIBFBA_05168	CDS	1218	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
AJBIBFBA_05169	CDS	483				hypothetical protein
AJBIBFBA_05170	CDS	1185	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
AJBIBFBA_05171	CDS	1335	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
AJBIBFBA_05172	CDS	498				hypothetical protein
AJBIBFBA_05173	CDS	210				hypothetical protein
AJBIBFBA_05174	CDS	315	zapA		COG3027	Cell division protein ZapA
AJBIBFBA_05175	CDS	612	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
AJBIBFBA_05176	CDS	132				hypothetical protein
AJBIBFBA_05177	CDS	459				hypothetical protein
AJBIBFBA_05178	CDS	1125	yhhJ		COG0842	Inner membrane transport permease YhhJ
