locus_tag	ftype	length_bp	gene	EC_number	COG	product
FNCGEDBI_05357	CDS	798				ABC transporter permease
FNCGEDBI_05358	CDS	855				ABC transporter ATP-binding protein
FNCGEDBI_05359	CDS	966				hypothetical protein
FNCGEDBI_05360	CDS	282				hypothetical protein
FNCGEDBI_05361	CDS	1359				glucose-sensitive porin
FNCGEDBI_05362	CDS	852	yeaD_2	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
FNCGEDBI_05363	CDS	858				HTH-type transcriptional regulator
FNCGEDBI_05364	CDS	1470	zwf	1.1.1.49		glucose-6-phosphate 1-dehydrogenase
FNCGEDBI_05365	CDS	717	pgl			6-phosphogluconolactonase
FNCGEDBI_05366	CDS	663		4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
FNCGEDBI_05367	CDS	438				hypothetical protein
FNCGEDBI_05368	CDS	1161				ribosomal large subunit pseudouridine synthase B
FNCGEDBI_05369	CDS	378				hypothetical protein
FNCGEDBI_05370	CDS	924				hypothetical protein
FNCGEDBI_05371	CDS	1215	gltS			glutamate/sodium ion symporter GltS
FNCGEDBI_05372	CDS	936		3.5.3.8		formimidoylglutamase
FNCGEDBI_05373	CDS	729				transcriptional regulator
FNCGEDBI_05374	CDS	741				short-chain dehydrogenase
FNCGEDBI_05375	CDS	672				phosphoglycolate phosphatase
FNCGEDBI_05376	CDS	699	ubiG	2.1.1.64		ubiquinone biosynthesis O-methyltransferase
FNCGEDBI_05377	CDS	1335				N-ethylammeline chlorohydrolase
FNCGEDBI_05378	CDS	1077		5.3.1.23		methylthioribose-1-phosphate isomerase
FNCGEDBI_05379	CDS	2778	gyrA			DNA gyrase subunit A
FNCGEDBI_05380	CDS	1086	serC	2.6.1.52		3-phosphoserine/phosphohydroxythreonine aminotransferase
FNCGEDBI_05381	CDS	1098	pheA			bifunctional chorismate mutase/prephenate dehydratase
FNCGEDBI_05382	CDS	1146	hisC2	2.6.1.9		histidinol-phosphate aminotransferase
FNCGEDBI_05383	CDS	2241	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
FNCGEDBI_05384	CDS	690	cmk	2.7.4.14		cytidylate kinase
FNCGEDBI_05385	CDS	1680	rpsA			30S ribosomal protein S1
FNCGEDBI_05386	CDS	285	himD			integration host factor subunit beta
FNCGEDBI_05387	CDS	1065	wzz_2			O-antigen chain length regulator
FNCGEDBI_05388	CDS	1269	wbpA			UDP-N-acetyl-d-glucosamine 6-dehydrogenase
FNCGEDBI_05389	CDS	1023				epimerase
FNCGEDBI_05390	CDS	1425	murJ_2			lipid II flippase MurJ
FNCGEDBI_05391	CDS	1047				hypothetical protein
FNCGEDBI_05392	CDS	1884				asparagine synthetase
FNCGEDBI_05393	CDS	1152	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
FNCGEDBI_05394	CDS	1131				glycosyl transferase family protein
FNCGEDBI_05395	CDS	819	wbpK			NAD-dependent epimerase/dehydratase
FNCGEDBI_05396	CDS	1041	wbpL			glycosyltransferase WbpL
FNCGEDBI_05397	CDS	1998	wbpM			nucleotide sugar epimerase/dehydratase WbpM
FNCGEDBI_05398	CDS	330				hypothetical protein
FNCGEDBI_05399	tRNA	76				tRNA-Asn(gtt)
FNCGEDBI_05400	CDS	1197		2.6.1.57		aspartate aminotransferase
FNCGEDBI_05401	CDS	2013	uvrB			excinuclease ABC subunit B
FNCGEDBI_05402	CDS	1560				major facilitator superfamily transporter
FNCGEDBI_05403	CDS	1035				secretion protein
FNCGEDBI_05404	CDS	921				transcriptional regulator
FNCGEDBI_05405	CDS	1485	gltX	6.1.1.17		glutamate--tRNA ligase
FNCGEDBI_05406	tRNA	76				tRNA-Ala(ggc)
FNCGEDBI_05407	tRNA	76				tRNA-Glu(ttc)
FNCGEDBI_05408	tRNA	76				tRNA-Ala(ggc)
FNCGEDBI_05409	tRNA	76				tRNA-Glu(ttc)
FNCGEDBI_05410	CDS	543				transcriptional regulator
FNCGEDBI_05411	CDS	858				hydrolase
FNCGEDBI_05412	CDS	648				aldolase
FNCGEDBI_05413	CDS	438				hypothetical protein
FNCGEDBI_05414	CDS	960				tRNA-dihydrouridine synthase C
FNCGEDBI_05415	CDS	747				short-chain dehydrogenase
FNCGEDBI_05416	CDS	804				hypothetical protein
FNCGEDBI_05417	CDS	450	ibpA			heat-shock protein IbpA
FNCGEDBI_05418	CDS	1329				hypothetical protein
FNCGEDBI_05419	CDS	912				transcriptional regulator
FNCGEDBI_05420	CDS	378	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
FNCGEDBI_05421	CDS	894				transcriptional regulator
FNCGEDBI_05422	CDS	1425	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
FNCGEDBI_05423	CDS	639	leuD	4.2.1.33		isopropylmalate isomerase small subunit
FNCGEDBI_05424	CDS	762	ycgJ	2.1.1.-		putative methyltransferase YcgJ
FNCGEDBI_05425	CDS	1083	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
FNCGEDBI_05426	CDS	1113	asd	1.2.1.11		aspartate-semialdehyde dehydrogenase
FNCGEDBI_05427	CDS	1011		1.2.1.11		aspartate-semialdehyde dehydrogenase
FNCGEDBI_05428	CDS	2760	fimV			motility protein FimV
FNCGEDBI_05429	CDS	858	truA	5.4.99.12		tRNA pseudouridine synthase A
FNCGEDBI_05430	CDS	636	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
FNCGEDBI_05431	CDS	873	accD	6.4.1.2		acetyl-CoA carboxylase carboxyltransferase subunit beta
FNCGEDBI_05432	CDS	1290	folC			folylpolyglutamate synthetase
FNCGEDBI_05433	CDS	660	ftsN_2			Cell division protein FtsN
FNCGEDBI_05434	CDS	516				hypothetical protein
FNCGEDBI_05435	CDS	1506	purF	2.4.2.14		amidophosphoribosyltransferase
FNCGEDBI_05436	CDS	1212	metZ			O-succinylhomoserine sulfhydrylase
FNCGEDBI_05437	CDS	768				oxidoreductase
FNCGEDBI_05438	CDS	1977	xcpQ			type II secretion system protein D
FNCGEDBI_05439	CDS	657	xcpP			type II secretion system protein N
FNCGEDBI_05440	CDS	1509	xcpR			type II secretion system protein E
FNCGEDBI_05441	CDS	1218	xcpS			type II secretion system protein F
FNCGEDBI_05442	CDS	429	xcpT			type II secretion system protein G
FNCGEDBI_05443	CDS	519	xcpU			type II secretion system protein H
FNCGEDBI_05444	CDS	390	xcpV			type II secretion system protein I
FNCGEDBI_05445	CDS	714	xcpW			type II secretion system protein J
FNCGEDBI_05446	CDS	1002	xcpX			type II secretion system protein K
FNCGEDBI_05447	CDS	1149	xcpY			type II secretion system protein L
FNCGEDBI_05448	CDS	525	xcpZ			type II secretion system protein M
FNCGEDBI_05449	tRNA	76				tRNA-Val(tac)
FNCGEDBI_05450	tRNA	77				tRNA-Asp(gtc)
FNCGEDBI_05451	tRNA	77				tRNA-Asp(gtc)
FNCGEDBI_05452	CDS	1038				transcriptional regulator
FNCGEDBI_05453	CDS	1119				hypothetical protein
FNCGEDBI_05454	CDS	2040	fadH1			2,4-dienoyl-CoA reductase
FNCGEDBI_05455	CDS	1404				hypothetical protein
FNCGEDBI_05456	CDS	933				1-aminocyclopropane-1-carboxylate deaminase
FNCGEDBI_05457	CDS	966				hypothetical protein
FNCGEDBI_05458	CDS	888		2.7.1.23		NAD kinase
FNCGEDBI_05459	CDS	981	apaH_2	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
FNCGEDBI_05460	CDS	861	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
FNCGEDBI_05461	CDS	264				hypothetical protein
FNCGEDBI_05462	CDS	834				hypothetical protein
FNCGEDBI_05463	CDS	2658	pepN			aminopeptidase
FNCGEDBI_05464	CDS	1965	gbt_2			glycine betaine transmethylase
FNCGEDBI_05465	CDS	1368				putative protein
FNCGEDBI_05466	CDS	1098	hcf136_1			Ycf48-like protein
FNCGEDBI_05467	CDS	2382				hypothetical protein
FNCGEDBI_05468	CDS	1296				two-component sensor
FNCGEDBI_05469	CDS	672				two-component response regulator
FNCGEDBI_05470	CDS	1089				hypothetical protein
FNCGEDBI_05471	CDS	1632				hypothetical protein
FNCGEDBI_05472	CDS	1761				hypothetical protein
FNCGEDBI_05473	CDS	1023				hypothetical protein
FNCGEDBI_05474	CDS	495				hypothetical protein
FNCGEDBI_05475	CDS	939				hypothetical protein
FNCGEDBI_05476	CDS	981				hypothetical protein
FNCGEDBI_05477	CDS	771				hypothetical protein
FNCGEDBI_05478	CDS	4863	gdhB			NAD-specific glutamate dehydrogenase
FNCGEDBI_05479	CDS	444				transcriptional regulator
FNCGEDBI_05480	CDS	573	rutB_3	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
FNCGEDBI_05481	CDS	987				hypothetical protein
FNCGEDBI_05482	CDS	108				hypothetical protein
FNCGEDBI_05483	CDS	2847				hypothetical protein
FNCGEDBI_05484	CDS	3582	pelB			pellicle/biofilm biosynthesis protein PelB
FNCGEDBI_05485	CDS	519	pelC			pellicle/biofilm biosynthesis outer membrane protein PelC
FNCGEDBI_05486	CDS	1368	pelD			pellicle/biofilm biosynthesis protein PelD
FNCGEDBI_05487	CDS	990	pelE			pellicle/biofilm biosynthesis protein PelE
FNCGEDBI_05488	CDS	1524	pelF			pellicle/biofilm biosynthesis glycosyltransferase PelF
FNCGEDBI_05489	CDS	1371	pelG			pellicle/biofilm biosynthesis Wzx-like polysaccharide transporter PelG
FNCGEDBI_05490	CDS	231				hypothetical protein
FNCGEDBI_05491	CDS	477				hypothetical protein
FNCGEDBI_05492	CDS	477				hypothetical protein
FNCGEDBI_05493	CDS	1905				hypothetical protein
FNCGEDBI_05494	CDS	1002				hydrolase
FNCGEDBI_05495	CDS	882				hypothetical protein
FNCGEDBI_05496	CDS	282				hypothetical protein
FNCGEDBI_05497	CDS	1029	pyrD			dihydroorotate dehydrogenase
FNCGEDBI_05498	CDS	213	rmf			ribosome modulation factor
FNCGEDBI_05499	CDS	2178				ribosomal RNA large subunit methyltransferase K/L
FNCGEDBI_05500	CDS	1431				D-alanyl-D-alanine carboxypeptidase
FNCGEDBI_05501	CDS	345			COG3171	putative protein
FNCGEDBI_05502	CDS	624				two-component response regulator
FNCGEDBI_05503	CDS	2226				two-component sensor
FNCGEDBI_05504	CDS	1332				deoxyguanosinetriphosphate triphosphohydrolase
FNCGEDBI_05505	CDS	324				hypothetical protein
FNCGEDBI_05506	CDS	381				hypothetical protein
FNCGEDBI_05507	CDS	330	yqjD_2		COG4575	putative protein YqjD
FNCGEDBI_05508	CDS	1209				transporter
FNCGEDBI_05509	CDS	1266				porin
FNCGEDBI_05510	CDS	867				hypothetical protein
FNCGEDBI_05511	CDS	933				hypothetical protein
FNCGEDBI_05512	CDS	597				glutathione S-transferase
FNCGEDBI_05513	CDS	558				transcriptional regulator
FNCGEDBI_05514	CDS	240				hypothetical protein
FNCGEDBI_05515	CDS	1404	snr1			cytochrome C Snr1
FNCGEDBI_05516	tRNA	77				tRNA-Pro(cgg)
FNCGEDBI_05517	CDS	222				hypothetical protein
FNCGEDBI_05518	CDS	597	mobA			molybdenum cofactor guanylyltransferase
FNCGEDBI_05519	CDS	540	moaB2			molybdopterin biosynthesis protein B
FNCGEDBI_05520	tRNA	94				tRNA-Trp(cca)
FNCGEDBI_05521	CDS	1032				transcriptional regulator
FNCGEDBI_05522	CDS	1596	glcD_3			glycolate oxidase subunit GlcD
FNCGEDBI_05523	CDS	1581				FAD-dependent glycerol-3-phosphate dehydrogenase
FNCGEDBI_05524	CDS	1560				carbohydrate kinase
FNCGEDBI_05525	CDS	909				lipid kinase
FNCGEDBI_05526	CDS	807	ycbX		COG0633	putative protein YcbX
FNCGEDBI_05527	CDS	387				hypothetical protein
FNCGEDBI_05528	CDS	1929				lytic transglycosylase
FNCGEDBI_05529	CDS	1923				ABC transporter ATP-binding protein
FNCGEDBI_05530	CDS	687				hypothetical protein
FNCGEDBI_05531	CDS	438	uspA2		COG0589	Universal stress protein A 
FNCGEDBI_05532	CDS	435				hypothetical protein
FNCGEDBI_05533	CDS	804				hypothetical protein
FNCGEDBI_05534	CDS	2148	faoA	1.1.1.35		fatty acid oxidation complex subunit alpha
FNCGEDBI_05535	CDS	1176	foaB	2.3.1.16		3-ketoacyl-CoA thiolase
FNCGEDBI_05536	CDS	375				hypothetical protein
FNCGEDBI_05537	CDS	2607	topA_5	5.99.1.2		DNA topoisomerase I
FNCGEDBI_05538	CDS	519				hypothetical protein
FNCGEDBI_05539	CDS	234				hypothetical protein
FNCGEDBI_05540	CDS	486				cell division inhibitor SulA
FNCGEDBI_05541	CDS	615	lexA	3.4.21.88		LexA repressor
FNCGEDBI_05542	CDS	702	psrA			transcriptional regulator PsrA
FNCGEDBI_05543	CDS	999	nagZ	3.2.1.52		beta-hexosaminidase
FNCGEDBI_05544	CDS	738		2.4.2.28		S-methyl-5'-thioinosine phosphorylase
FNCGEDBI_05545	CDS	630				hypothetical protein
FNCGEDBI_05546	CDS	3453	mfd			transcription-repair coupling factor
FNCGEDBI_05547	CDS	1467		1.2.1.12		glyceraldehyde-3-phosphate dehydrogenase
FNCGEDBI_05548	CDS	1410	aroP1			aromatic amino acid transporter AroP
FNCGEDBI_05549	CDS	1338	nqrA			Na(+)-translocating NADH-quinone reductase subunit A
FNCGEDBI_05550	CDS	1212	nqrB			Na(+)-translocating NADH-quinone reductase subunit B
FNCGEDBI_05551	CDS	786	nqrC			Na(+)-translocating NADH-quinone reductase subunit C
FNCGEDBI_05552	CDS	672	nqrD			Na(+)-translocating NADH-quinone reductase subunit D
FNCGEDBI_05553	CDS	609	nqrE			Na(+)-translocating NADH-quinone reductase subunit E
FNCGEDBI_05554	CDS	1224	nqrF			Na(+)-translocating NADH-quinone reductase subunit F
FNCGEDBI_05555	CDS	1002	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
FNCGEDBI_05556	CDS	228				hypothetical protein
FNCGEDBI_05557	CDS	1395	sth	1.6.1.1		soluble pyridine nucleotide transhydrogenase
FNCGEDBI_05558	CDS	723				phosphodiesterase
FNCGEDBI_05559	CDS	309				hypothetical protein
FNCGEDBI_05560	CDS	600				hypothetical protein
FNCGEDBI_05561	CDS	1251	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
FNCGEDBI_05562	CDS	684				lipoprotein-releasing system ABC transporter ATP-binding protein
FNCGEDBI_05563	CDS	1245	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
FNCGEDBI_05564	CDS	534				hypothetical protein
FNCGEDBI_05565	CDS	738				hypothetical protein
FNCGEDBI_05566	CDS	294				peptide synthase
FNCGEDBI_05567	CDS	1368				hypothetical protein
FNCGEDBI_05568	CDS	705				hypothetical protein
FNCGEDBI_05569	tRNA	90				tRNA-Arg(tct)
FNCGEDBI_05570	CDS	1869	narX			two-component sensor NarX
FNCGEDBI_05571	CDS	660	narL			transcriptional regulator NarL
FNCGEDBI_05572	CDS	396				hypothetical protein
FNCGEDBI_05573	CDS	465				hypothetical protein
FNCGEDBI_05574	CDS	750				hypothetical protein
FNCGEDBI_05575	CDS	831				short-chain dehydrogenase
FNCGEDBI_05576	CDS	387				hypothetical protein
FNCGEDBI_05577	CDS	657	tpbA			protein tyrosine phosphatase TpbA
FNCGEDBI_05578	CDS	900				hypothetical protein
FNCGEDBI_05579	CDS	246				hypothetical protein
FNCGEDBI_05580	CDS	102				hypothetical protein
FNCGEDBI_05581	CDS	1275	nhaP			Na+/H+ antiporter NhaP
FNCGEDBI_05582	CDS	723				ABC transporter permease
FNCGEDBI_05583	CDS	936				ABC transporter
FNCGEDBI_05584	CDS	663				ABC transporter permease
FNCGEDBI_05585	CDS	1164				ABC transporter ATP-binding protein
FNCGEDBI_05586	CDS	909				multidrug resistance protein
FNCGEDBI_05587	CDS	201	aaeX_1			Protein AaeX
FNCGEDBI_05588	CDS	2196	aaeB_5			p-hydroxybenzoic acid efflux pump subunit AaeB
FNCGEDBI_05589	CDS	1521	oprM_4			outer membrane protein OprM
FNCGEDBI_05590	CDS	954				transcriptional regulator
FNCGEDBI_05591	CDS	978				2-hydroxyacid dehydrogenase
FNCGEDBI_05592	CDS	903	eamA_2		COG0697	putative amino-acid metabolite efflux pump
FNCGEDBI_05593	CDS	891				transcriptional regulator
FNCGEDBI_05594	CDS	510				RNA polymerase sigma factor
FNCGEDBI_05595	CDS	954				transmembrane sensor
FNCGEDBI_05596	CDS	2355	fecA			Fe(III) dicitrate transporter FecA
FNCGEDBI_05597	CDS	462	ivy_2			Inhibitor of vertebrate lysozyme
FNCGEDBI_05598	CDS	1584	prfC			peptide chain release factor 3
FNCGEDBI_05599	CDS	396				hypothetical protein
FNCGEDBI_05600	CDS	528				hypothetical protein
FNCGEDBI_05601	CDS	384				hypothetical protein
FNCGEDBI_05602	CDS	786				hypothetical protein
FNCGEDBI_05603	CDS	720				hypothetical protein
FNCGEDBI_05604	CDS	2343	eddB			extracelullar DNA degradation protein EddB
FNCGEDBI_05605	CDS	1563	eddA			extracelullar DNA degradation protein EddA
FNCGEDBI_05606	CDS	516	ubiJ_2			Ubiquinone biosynthesis accessory factor UbiJ
FNCGEDBI_05607	CDS	891				hypothetical protein
FNCGEDBI_05608	CDS	996				protease
FNCGEDBI_05609	CDS	1224	moeA1			molybdenum cofactor biosynthesis protein A
FNCGEDBI_05610	CDS	558	moaB1			molybdopterin biosynthesis protein B
FNCGEDBI_05611	CDS	453	moaE			molybdopterin converting factor large subunit
FNCGEDBI_05612	CDS	252	moaD			molybdopterin converting factor small subunit
FNCGEDBI_05613	CDS	483	moaC			molybdenum cofactor biosynthesis protein MoaC
FNCGEDBI_05614	CDS	1392				hypothetical protein
FNCGEDBI_05615	CDS	2379				metal transporting P-type ATPase
FNCGEDBI_05616	CDS	2721				transcriptional regulator
FNCGEDBI_05617	CDS	1368				putative protein
FNCGEDBI_05618	CDS	1926	gbt_3			glycine betaine transmethylase
FNCGEDBI_05619	CDS	1683				long-chain-fatty-acid--CoA ligase
FNCGEDBI_05620	CDS	1176				acyl-CoA thiolase
FNCGEDBI_05621	CDS	1182				major facilitator superfamily transporter
FNCGEDBI_05622	CDS	789				transcriptional regulator
FNCGEDBI_05623	CDS	171				hypothetical protein
FNCGEDBI_05624	CDS	1008	cioB			cyanide insensitive terminal oxidase
FNCGEDBI_05625	CDS	1467	cioA			cyanide insensitive terminal oxidase
FNCGEDBI_05626	CDS	780				TonB-dependent receptor
FNCGEDBI_05627	CDS	387				transcriptional regulator
FNCGEDBI_05628	CDS	231	oprB_2			porin B
FNCGEDBI_05629	CDS	2412	gcd			glucose dehydrogenase
FNCGEDBI_05630	CDS	2121	fiuA_2			ferrichrome receptor FiuA
FNCGEDBI_05631	CDS	288				hypothetical protein
FNCGEDBI_05632	CDS	636				hypothetical protein
FNCGEDBI_05633	CDS	1545	htpX_4	3.4.24.-		Protease HtpX
FNCGEDBI_05634	CDS	663				hypothetical protein
FNCGEDBI_05635	CDS	672				hypothetical protein
FNCGEDBI_05636	CDS	1458				hypothetical protein
FNCGEDBI_05637	CDS	429				hypothetical protein
FNCGEDBI_05638	CDS	945				transcriptional regulator
FNCGEDBI_05639	CDS	693	arsH	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
FNCGEDBI_05640	CDS	471	arsC_2			low molecular weight phosphatase
FNCGEDBI_05641	CDS	1284	arsB			arsenite-antimonite efflux pump ArsB
FNCGEDBI_05642	CDS	351	arsR			ArsR family transcriptional regulator
FNCGEDBI_05643	CDS	891				transcriptional regulator
FNCGEDBI_05644	CDS	1062				alcohol dehydrogenase
FNCGEDBI_05645	CDS	378				hypothetical protein
FNCGEDBI_05646	CDS	471	soxR			redox-sensitive transcriptional activator SoxR
FNCGEDBI_05647	CDS	1698	pbpC			penicillin-binding protein 3A
FNCGEDBI_05648	CDS	516				acetyltransferase
FNCGEDBI_05649	CDS	591				transcriptional regulator
FNCGEDBI_05650	CDS	1206				hypothetical protein
FNCGEDBI_05651	CDS	1071	pyrG_2	6.3.4.2		CTP synthase
FNCGEDBI_05652	CDS	897				transcriptional regulator
FNCGEDBI_05653	CDS	1320				cytochrome C
FNCGEDBI_05654	CDS	1776				gluconate dehydrogenase
FNCGEDBI_05655	CDS	717		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
FNCGEDBI_05656	CDS	987				2-hydroxyacid dehydrogenase
FNCGEDBI_05657	CDS	1308				2-ketogluconate transporter
FNCGEDBI_05658	CDS	951				2-ketogluconate kinase
FNCGEDBI_05659	CDS	783				hypothetical protein
FNCGEDBI_05660	CDS	1023	ptxS			transcriptional regulator PtxS
FNCGEDBI_05661	CDS	939	ptxR			HTH-type transcriptional regulator PtxR
FNCGEDBI_05662	CDS	648	pvcD			paerucumarin biosynthesis protein PvcD
FNCGEDBI_05663	CDS	1503	pvcC			paerucumarin biosynthesis protein PvcC
FNCGEDBI_05664	CDS	876	pvcB			paerucumarin biosynthesis protein PvcB
FNCGEDBI_05665	CDS	987	pvcA			paerucumarin biosynthesis protein PvcA
FNCGEDBI_05666	CDS	987	ansA			L-asparaginase I
FNCGEDBI_05667	CDS	1446				AGCS sodium/alanine/glycine symporter
FNCGEDBI_05668	CDS	819				hypothetical protein
FNCGEDBI_05669	CDS	1395	lpdV	1.8.1.4		branched-chain alpha-keto acid dehydrogenase complex dihydrolipoyl dehydrogenase
FNCGEDBI_05670	CDS	1272	bkdB			branched-chain alpha-keto acid dehydrogenase complex lipoamide acyltransferase
FNCGEDBI_05671	CDS	1053	bkdA2			2-oxoisovalerate dehydrogenase subunit beta
FNCGEDBI_05672	CDS	1233	bkdA1			2-oxoisovalerate dehydrogenase subunit alpha
FNCGEDBI_05673	CDS	129				hypothetical protein
FNCGEDBI_05674	CDS	462	bkdR			Bkd operon transcriptional regulator BkdR
FNCGEDBI_05675	CDS	294				hypothetical protein
FNCGEDBI_05676	CDS	1002				hypothetical protein
FNCGEDBI_05677	CDS	1734	pslM			FAD-binding dehydrogenase
FNCGEDBI_05678	CDS	1047				hypothetical protein
FNCGEDBI_05679	CDS	1410	pslK			biofilm formation protein PslL
FNCGEDBI_05680	CDS	1437	pslJ			biofilm formation protein PslJ
FNCGEDBI_05681	CDS	1104	pslI			biofilm formation protein PslI
FNCGEDBI_05682	CDS	1209	pslH			biofilm formation protein PslH
FNCGEDBI_05683	CDS	1329	pslG			biofilm formation protein PslG
FNCGEDBI_05684	CDS	1188	pslF			biofilm formation protein PslF
FNCGEDBI_05685	CDS	1989	pslE			biofilm formation protein PslE
FNCGEDBI_05686	CDS	795	pslD			biofilm formation protein PslD
FNCGEDBI_05687	CDS	912	pslC			biofilm formation protein PslC
FNCGEDBI_05688	CDS	1467	pslB			biofilm formation protein PslB
FNCGEDBI_05689	CDS	1437	pslA			biofilm formation protein PslA
FNCGEDBI_05690	CDS	597				hypothetical protein
FNCGEDBI_05691	CDS	720	yiiM_2		COG2258	Protein YiiM
FNCGEDBI_05692	CDS	741				short-chain dehydrogenase
FNCGEDBI_05693	CDS	363				hypothetical protein
FNCGEDBI_05694	CDS	552			COG2220	putative protein
FNCGEDBI_05695	CDS	480				hypothetical protein
FNCGEDBI_05696	CDS	645				putative protein
FNCGEDBI_05697	CDS	999	smc_1			Chromosome partition protein Smc
FNCGEDBI_05698	CDS	993				hypothetical protein
FNCGEDBI_05699	CDS	1377	copS_3			two-component sensor CopS
FNCGEDBI_05700	CDS	678	copR_3			two-component response regulator CopR
FNCGEDBI_05701	CDS	360				hypothetical protein
FNCGEDBI_05702	CDS	558				hypothetical protein
FNCGEDBI_05703	CDS	534				hypothetical protein
FNCGEDBI_05704	CDS	249				hypothetical protein
FNCGEDBI_05705	CDS	2361	silP	7.2.2.15		Silver exporting P-type ATPase
FNCGEDBI_05706	CDS	1728	recF_3			DNA replication and repair protein RecF
FNCGEDBI_05707	CDS	1200	recB_2	3.1.11.5		RecBCD enzyme subunit RecB
FNCGEDBI_05708	CDS	201				copper chaperone CopZ
FNCGEDBI_05709	CDS	315				hypothetical protein
FNCGEDBI_05710	CDS	792				hypothetical protein
FNCGEDBI_05711	CDS	837				hypothetical protein
FNCGEDBI_05712	CDS	261				hypothetical protein
FNCGEDBI_05713	CDS	1833	pcoA_3			copper resistance protein A
FNCGEDBI_05714	CDS	312				hypothetical protein
FNCGEDBI_05715	CDS	1092	pcoB_2			copper resistance protein B
FNCGEDBI_05716	CDS	843				hypothetical protein
FNCGEDBI_05717	CDS	444				hypothetical protein
FNCGEDBI_05718	CDS	552	opdT_2			tyrosine porin OpdT
FNCGEDBI_05719	CDS	789	opdT_3			tyrosine porin OpdT
FNCGEDBI_05720	CDS	159				hypothetical protein
FNCGEDBI_05721	CDS	3150	czcA_3			resistance-nodulation-cell division (RND) divalent metal cation efflux transporter CzcA
