	trimethoprim_sulfamethoxazole	chloramphenicol	erythromycin	clindamycin	penicillin	tetracycline	cefuroxime	meropenem	azithromycin
GCA_001123705.1	2	1	1	2	2	1	2	2	2
GCA_001147005.1	2	1	1	2	2	1	2	2	2
GCA_001108445.1	2	1	1	2	2	1	2	2	2
GCA_001129405.1	2	1	1	2	2	1	2	2	2
GCA_001329955.1	2	1	1	2	1	1	2	2	2
GCA_001329975.1	2	1	1	2	1	1	2	2	2
GCA_001157545.1	2	1	1	2	1	1	2	2	2
GCA_001108645.1	2	1	1	2	2	1	2	2	2
GCA_001329775.1	2	1	1	2	2	1	2	2	2
GCA_001164645.1	2	1	0	2	1	1	2	2	2
GCA_001108245.1	2	1	1	2	2	1	2	2	2
GCA_001126785.1	2	1	1	2	2	1	2	2	2
GCA_001083225.1	2	1	1	2	2	1	2	2	2
GCA_001090145.1	2	1	1	2	2	1	2	2	2
GCA_001123585.1	2	1	1	2	1	1	2	2	2
GCA_001107925.1	2	1	1	2	1	1	2	2	2
GCA_001132205.1	2	1	1	2	1	1	2	2	2
GCA_001329915.1	2	1	1	2	1	1	2	2	2
GCA_001090025.1	2	1	1	2	1	1	2	2	2
GCA_001133265.1	2	1	1	2	1	1	2	2	2
GCA_001159065.1	2	1	1	2	1	1	2	2	2
GCA_001329935.1	2	1	1	2	1	1	2	2	2
GCA_001131865.1	2	1	1	2	1	1	2	2	2
GCA_001138285.1	2	1	1	2	1	1	2	2	2
GCA_001122945.1	2	1	0	2	1	1	2	2	2
GCA_001330655.1	2	1	0	2	1	0	2	2	2
GCA_001166685.1	2	1	0	2	1	1	2	2	2
GCA_001149185.1	2	1	0	2	1	1	2	2	2
GCA_001097505.1	2	1	0	2	1	1	2	2	2
GCA_001104485.1	2	1	1	2	1	1	2	2	2
GCA_001330675.1	2	1	0	2	1	0	2	2	2
GCA_001146105.1	2	1	0	2	1	0	2	2	2
GCA_001330835.1	2	1	0	2	1	1	2	2	2
GCA_001145325.1	2	1	0	2	1	1	2	2	2
GCA_001132385.1	2	1	1	2	2	1	2	2	2
GCA_001145405.1	2	1	1	2	2	1	2	2	2
GCA_001110225.1	2	1	1	2	2	1	2	2	2
GCA_001163685.1	2	1	1	2	2	1	2	2	2
GCA_001129865.1	2	1	1	2	2	1	2	2	2
GCA_001142765.1	2	1	1	2	2	1	2	2	2
GCA_001329655.1	2	1	1	2	2	1	2	2	2
GCA_001139465.1	2	1	1	2	2	1	2	2	2
GCA_001329835.1	2	1	1	2	2	0	2	2	2
GCA_001202795.1	2	1	1	2	2	1	2	2	2
GCA_001095205.1	2	1	1	2	2	1	2	2	2
GCA_001162465.1	2	1	1	2	2	1	2	2	2
GCA_001109445.1	2	1	1	2	2	1	2	2	2
GCA_001099485.1	2	1	1	2	2	1	2	2	2
GCA_001160425.1	2	1	1	2	2	1	2	2	2
GCA_001130145.1	2	1	1	2	2	1	2	2	2
GCA_001147285.1	2	1	1	2	2	1	2	2	2
GCA_001133705.1	2	1	1	2	2	1	2	2	2
GCA_001329795.1	2	1	1	2	2	1	2	2	2
GCA_001161205.1	2	1	1	2	2	1	2	2	2
GCA_001114685.1	2	1	1	2	2	1	2	2	2
GCA_001329615.1	2	1	1	2	2	1	2	2	2
GCA_001329815.1	2	1	1	2	2	1	2	2	2
GCA_001152365.1	2	1	1	2	2	1	2	2	2
GCA_001123185.1	2	1	1	2	2	1	2	2	2
GCA_001120785.1	2	1	1	2	2	1	2	2	2
GCA_001329755.1	2	1	1	2	2	1	2	2	2
GCA_001152785.1	2	1	1	2	2	1	2	2	2
GCA_001131985.1	2	1	1	2	2	1	2	2	2
GCA_001139305.1	2	1	1	2	2	1	2	2	2
GCA_001115325.1	2	1	1	2	2	1	2	2	2
GCA_001159925.1	2	1	1	2	2	1	2	2	2
GCA_001136225.1	2	1	1	2	2	1	2	2	2
GCA_900005375.1	2	1	1	2	2	1	2	2	2
GCA_001168885.1	2	1	1	2	2	1	2	2	2
GCA_001102045.1	2	1	1	2	2	0	2	2	2
GCA_001089745.1	2	1	1	2	2	1	2	2	2
GCA_001126205.1	2	1	1	2	2	1	2	2	2
GCA_001138625.1	2	1	1	2	2	1	2	2	2
GCA_001139925.1	2	1	1	2	2	1	2	2	2
GCA_001106345.1	2	1	1	2	2	1	2	2	2
GCA_001093105.1	2	1	1	2	1	0	2	2	2
GCA_001330275.1	2	1	0	2	1	1	2	2	2
GCA_001113885.1	2	1	1	2	1	1	2	2	2
GCA_001099025.1	2	1	1	2	1	1	2	2	2
GCA_001150665.1	2	1	2	2	2	2	2	2	2
GCA_001087645.1	2	1	2	2	2	2	2	2	2
GCA_001329535.1	2	1	2	2	2	2	2	2	2
GCA_001115005.1	2	1	2	2	2	2	2	2	2
GCA_001159805.1	2	1	1	2	2	1	2	2	2
GCA_001103085.1	2	1	1	2	2	1	2	2	2
GCA_001100665.1	2	1	1	2	2	1	2	2	2
GCA_001131885.1	2	1	1	2	2	1	2	2	2
GCA_001329435.1	2	1	1	2	2	1	2	2	2
GCA_001154165.1	2	1	0	2	2	1	2	2	2
GCA_001097805.1	2	1	1	2	2	1	2	2	2
GCA_001328995.1	2	1	1	2	2	1	2	2	2
GCA_001149725.1	2	1	1	2	2	1	2	2	2
GCA_001100545.1	2	1	1	2	1	1	2	2	2
GCA_035460865.1	2	1	0	2	2	1	2	2	2
GCA_035460385.1	2	1	0	2	2	1	2	2	2
GCA_035460545.1	2	1	0	2	2	1	2	2	2
GCA_035461505.1	2	1	0	2	2	1	2	2	2
GCA_035460645.1	2	1	0	2	2	1	2	2	2
GCA_035460785.1	2	1	0	2	2	1	2	2	2
GCA_035461485.1	2	1	0	2	2	1	2	2	2
GCA_035460765.1	2	1	0	2	2	1	2	2	2
GCA_035460585.1	2	1	0	2	2	1	2	2	2
GCA_035460665.1	2	1	1	2	2	1	2	2	2
GCA_035460725.1	2	1	1	2	2	1	2	2	2
GCA_035460825.1	2	1	0	2	2	1	2	2	2
GCA_035460365.1	2	1	0	2	2	1	2	2	2
GCA_035460305.1	2	1	0	2	2	1	2	2	2
GCA_001125985.1	2	1	2	2	2	2	2	2	2
GCA_001329075.1	2	1	2	2	2	2	2	2	2
GCA_035460265.1	2	1	1	2	2	2	2	2	2
GCA_035460325.1	2	1	1	2	2	2	2	2	2
GCA_035460425.1	2	1	0	2	2	1	2	2	2
GCA_035461745.1	2	1	1	2	2	1	2	2	2
GCA_035461775.1	2	1	1	2	2	1	2	2	2
GCA_035461665.1	2	1	1	2	2	0	2	2	2
GCA_035461685.1	2	1	1	2	2	1	2	2	2
GCA_035461705.1	2	1	1	2	2	1	2	2	2
GCA_035461585.1	2	1	1	2	2	1	2	2	2
GCA_035461605.1	2	1	1	2	2	1	2	2	2
GCA_035461465.1	2	1	1	2	2	1	2	2	2
GCA_901315885.1	2	0	0	2	0	2	2	2	2
GCA_901315785.1	2	0	0	2	0	2	2	2	2
GCA_901276665.1	2	0	0	2	0	2	2	2	2
GCA_901314365.1	2	0	0	2	0	2	2	2	2
GCA_901315115.1	2	0	0	2	0	2	2	2	2
GCA_901315595.1	2	0	0	2	0	2	2	2	2
GCA_901274865.1	2	0	0	2	0	2	2	2	2
GCA_901281185.1	2	0	2	2	2	1	2	2	2
GCA_901329315.1	2	0	0	2	2	1	2	2	2
GCA_901290845.1	2	0	0	2	2	1	2	2	2
GCA_901290255.1	2	0	0	2	2	0	2	2	2
GCA_901337975.1	2	0	0	2	2	1	2	2	2
GCA_901337005.1	2	0	0	2	2	1	2	2	2
GCA_901220325.1	2	0	0	2	2	1	2	2	2
GCA_901216885.1	2	0	0	2	2	0	2	2	2
GCA_901215855.1	2	0	0	2	2	1	2	2	2
GCA_901292845.1	2	0	0	2	2	0	2	2	2
GCA_901291355.1	2	0	0	2	2	1	2	2	2
GCA_901254315.1	2	0	0	2	2	0	2	2	2
GCA_901257635.1	2	0	0	2	2	0	2	2	2
GCA_901255265.1	2	0	0	2	0	1	2	2	2
GCA_901253095.1	2	0	0	2	0	0	2	2	2
GCA_901252915.1	2	0	0	2	0	0	2	2	2
GCA_901229795.1	2	0	0	2	0	1	2	2	2
GCA_901341305.1	2	0	0	2	2	1	2	2	2
GCA_901337965.1	2	0	0	2	2	1	2	2	2
GCA_901217225.1	2	0	0	2	2	0	2	2	2
GCA_901217395.1	2	0	0	2	0	0	2	2	2
GCA_901215235.1	2	0	0	2	0	0	2	2	2
GCA_901215595.1	2	0	0	2	0	0	2	2	2
GCA_901291655.1	2	0	0	2	0	1	2	2	2
GCA_901292395.1	2	0	0	2	0	1	2	2	2
GCA_901269415.1	2	0	0	2	0	1	2	2	2
GCA_901218995.1	2	0	0	2	0	1	2	2	2
GCA_901300165.1	2	0	1	2	2	1	2	2	2
GCA_901299775.1	2	0	0	2	0	1	2	2	2
GCA_901291275.1	2	0	0	2	0	1	2	2	2
GCA_901337535.1	2	0	0	2	0	1	2	2	2
GCA_901269215.1	2	0	0	2	0	1	2	2	2
GCA_901260115.1	2	0	0	2	0	1	2	2	2
GCA_901258185.1	2	0	0	2	0	1	2	2	2
GCA_901218585.1	2	0	0	2	0	1	2	2	2
GCA_901218435.1	2	0	0	2	0	1	2	2	2
GCA_901215505.1	2	0	0	2	0	1	2	2	2
GCA_901336805.1	2	0	0	2	2	0	2	2	2
GCA_901264435.1	2	0	0	2	2	1	2	2	2
GCA_901215815.1	2	0	0	2	2	1	2	2	2
GCA_901214445.1	2	0	0	2	2	1	2	2	2
GCA_901341155.1	2	0	0	2	0	0	2	2	2
GCA_901329825.1	2	0	1	2	0	1	2	2	2
GCA_901326225.1	2	0	1	2	0	1	2	2	2
GCA_901291135.1	2	0	1	2	0	1	2	2	2
GCA_901292225.1	2	0	1	2	0	1	2	2	2
GCA_901337755.1	2	0	1	2	0	1	2	2	2
GCA_901214645.1	2	0	1	2	0	1	2	2	2
GCA_901327115.1	2	0	0	2	2	1	2	2	2
GCA_901326535.1	2	0	0	2	2	0	2	2	2
GCA_901326465.1	2	0	0	2	2	0	2	2	2
GCA_901325625.1	2	0	0	2	2	1	2	2	2
GCA_901292135.1	2	0	0	2	2	1	2	2	2
GCA_901292005.1	2	0	0	2	2	1	2	2	2
GCA_901265285.1	2	0	0	2	2	1	2	2	2
GCA_901257675.1	2	0	0	2	2	0	2	2	2
GCA_901217935.1	2	0	0	2	2	0	2	2	2
GCA_901217565.1	2	0	0	2	2	0	2	2	2
GCA_901214345.1	2	0	1	2	2	1	2	2	2
GCA_901272515.1	2	0	0	2	0	1	2	2	2
GCA_901215915.1	2	0	0	2	0	1	2	2	2
GCA_901220015.1	2	0	0	2	0	1	2	2	2
GCA_901217635.1	2	0	0	2	0	0	2	2	2
GCA_901217575.1	2	0	0	2	0	0	2	2	2
GCA_901272355.1	2	0	0	2	0	0	2	2	2
GCA_901336645.1	2	0	0	2	0	1	2	2	2
GCA_901217745.1	2	0	0	2	0	0	2	2	2
GCA_901281945.1	2	0	0	2	0	1	2	2	2
GCA_901336985.1	2	0	0	2	0	0	2	2	2
GCA_901336565.1	2	0	1	2	2	1	2	2	2
GCA_901328495.1	2	0	0	2	0	0	2	2	2
GCA_901330005.1	2	0	0	2	2	1	2	2	2
GCA_901261585.1	2	0	0	2	2	1	2	2	2
GCA_901219385.1	2	0	0	2	0	1	2	2	2
GCA_901218875.1	2	0	0	2	0	0	2	2	2
GCA_901261365.1	2	0	0	2	0	1	2	2	2
GCA_901259295.1	2	0	0	2	0	1	2	2	2
GCA_901216715.1	2	0	0	2	0	1	2	2	2
GCA_901217445.1	2	0	0	2	0	0	2	2	2
GCA_901218385.1	2	0	0	2	0	1	2	2	2
GCA_901259765.1	2	0	0	2	2	1	2	2	2
GCA_901325785.1	2	0	0	2	0	1	2	2	2
GCA_901292495.1	2	0	0	2	0	1	2	2	2
GCA_901292945.1	2	0	0	2	2	1	2	2	2
GCA_901329445.1	2	0	0	2	0	1	2	2	2
GCA_901327525.1	2	0	0	2	0	1	2	2	2
GCA_901327825.1	2	0	0	2	0	0	2	2	2
GCA_901258755.1	2	0	0	2	0	1	2	2	2
GCA_901217915.1	2	0	0	2	0	0	2	2	2
GCA_901327425.1	2	0	0	2	0	0	2	2	2
GCA_901213835.1	2	0	0	2	2	0	2	2	2
GCA_901232705.1	2	0	0	2	0	0	2	2	2
GCA_901231175.1	2	0	0	2	2	1	2	2	2
GCA_901229615.1	2	0	0	2	0	0	2	2	2
GCA_901280215.1	2	0	0	2	2	1	2	2	2
GCA_901337205.1	2	0	1	2	2	1	2	2	2
GCA_901341075.1	2	0	0	2	0	0	2	2	2
GCA_901328155.1	2	0	0	2	0	0	2	2	2
GCA_901216735.1	2	0	0	2	2	0	2	2	2
GCA_901297855.1	2	0	0	2	2	1	2	2	2
GCA_901281115.1	2	0	0	2	2	1	2	2	2
GCA_901231655.1	2	0	0	2	2	1	2	2	2
GCA_901232855.1	2	0	0	2	2	1	2	2	2
GCA_901290355.1	2	0	0	2	0	0	2	2	2
GCA_901213935.1	2	0	0	2	2	1	2	2	2
GCA_901281895.1	2	0	0	2	0	1	2	2	2
GCA_901259045.1	2	0	0	2	0	1	2	2	2
GCA_901326125.1	2	0	0	2	0	0	2	2	2
GCA_901290905.1	2	0	0	2	0	0	2	2	2
GCA_901289955.1	2	0	0	2	0	0	2	2	2
GCA_901268575.1	2	0	0	2	0	0	2	2	2
GCA_901217165.1	2	0	0	2	0	0	2	2	2
GCA_901216405.1	2	0	1	2	2	1	2	2	2
GCA_901214715.1	2	0	0	2	0	1	2	2	2
GCA_901265865.1	2	0	0	2	0	1	2	2	2
GCA_901329205.1	2	0	0	2	0	1	2	2	2
GCA_901217535.1	2	0	0	2	0	1	2	2	2
GCA_901291465.1	2	0	0	2	0	1	2	2	2
GCA_901218115.1	2	0	0	2	0	1	2	2	2
GCA_901330405.1	2	0	0	2	0	1	2	2	2
GCA_901219195.1	2	0	0	2	0	0	2	2	2
GCA_901219135.1	2	0	0	2	0	1	2	2	2
GCA_901216535.1	2	0	0	2	0	1	2	2	2
GCA_901258315.1	2	0	0	2	0	1	2	2	2
GCA_901305105.1	2	0	0	2	2	2	2	2	2
GCA_901315285.1	2	0	0	2	0	2	2	2	2
GCA_901291775.1	2	0	0	2	0	1	2	2	2
GCA_901329575.1	2	0	0	2	0	1	2	2	2
GCA_901329115.1	2	0	0	2	0	1	2	2	2
GCA_901327695.1	2	0	0	2	0	1	2	2	2
GCA_901290805.1	2	0	0	2	0	1	2	2	2
GCA_901337275.1	2	0	0	2	0	1	2	2	2
GCA_901336965.1	2	0	1	2	0	1	2	2	2
GCA_901269935.1	2	0	1	2	0	1	2	2	2
GCA_901260345.1	2	0	0	2	0	1	2	2	2
GCA_901219525.1	2	0	0	2	0	1	2	2	2
GCA_901218085.1	2	0	0	2	0	1	2	2	2
GCA_901217985.1	2	0	1	2	0	1	2	2	2
GCA_901217305.1	2	0	0	2	0	1	2	2	2
GCA_901217195.1	2	0	0	2	2	0	2	2	2
GCA_901215585.1	2	0	1	2	0	1	2	2	2
GCA_901214095.1	2	0	0	2	0	1	2	2	2
GCA_901214135.1	2	0	0	2	0	1	2	2	2
GCA_901330385.1	2	0	0	2	0	1	2	2	2
GCA_901292255.1	2	0	0	2	0	1	2	2	2
GCA_901218005.1	2	0	0	2	0	0	2	2	2
GCA_901216335.1	2	0	0	2	2	1	2	2	2
GCA_901213775.1	2	0	0	2	2	0	2	2	2
GCA_901214295.1	2	0	0	2	0	1	2	2	2
GCA_901270075.1	2	0	0	2	0	1	2	2	2
GCA_901280805.1	2	0	0	2	2	0	2	2	2
GCA_901326675.1	2	0	1	2	2	0	2	2	2
GCA_901337175.1	2	0	1	2	2	1	2	2	2
GCA_901292425.1	2	0	1	2	2	1	2	2	2
GCA_901281845.1	2	0	0	2	0	0	2	2	2
GCA_901267405.1	2	0	1	2	2	0	2	2	2
GCA_901262565.1	2	0	0	2	2	0	2	2	2
GCA_901261755.1	2	0	1	2	2	1	2	2	2
GCA_901253445.1	2	0	1	2	2	0	2	2	2
GCA_901217425.1	2	0	1	2	2	0	2	2	2
GCA_901217115.1	2	0	1	2	2	1	2	2	2
GCA_901215205.1	2	0	0	2	2	0	2	2	2
GCA_901292795.1	2	0	1	2	2	0	2	2	2
GCA_901336915.1	2	0	1	2	2	0	2	2	2
GCA_901267225.1	2	0	1	2	2	0	2	2	2
GCA_901217085.1	2	0	1	2	2	1	2	2	2
GCA_901215395.1	2	0	1	2	2	1	2	2	2
GCA_901335815.1	2	0	1	2	2	0	2	2	2
GCA_901268315.1	2	0	1	2	2	0	2	2	2
GCA_901272615.1	2	0	1	2	2	0	2	2	2
GCA_901329385.1	2	0	1	2	2	0	2	2	2
GCA_901328675.1	2	0	0	2	0	1	2	2	2
GCA_901325985.1	2	0	0	2	0	1	2	2	2
GCA_901336535.1	2	0	0	2	0	1	2	2	2
GCA_901335925.1	2	0	0	2	0	1	2	2	2
GCA_901269475.1	2	0	0	2	0	1	2	2	2
GCA_901265635.1	2	0	0	2	0	1	2	2	2
GCA_901327245.1	2	0	0	2	0	0	2	2	2
GCA_901219625.1	2	0	0	2	0	1	2	2	2
GCA_901326185.1	2	0	0	2	0	1	2	2	2
GCA_901290185.1	2	0	0	2	0	1	2	2	2
GCA_901337835.1	2	0	0	2	0	1	2	2	2
GCA_901218395.1	2	0	0	2	0	1	2	2	2
GCA_901217645.1	2	0	0	2	0	0	2	2	2
GCA_901263795.1	2	0	0	2	0	1	2	2	2
GCA_901336105.1	2	0	0	2	0	0	2	2	2
GCA_901216975.1	2	0	0	2	0	1	2	2	2
GCA_901291245.1	2	0	0	2	0	1	2	2	2
GCA_901292065.1	2	0	0	2	0	0	2	2	2
GCA_901290685.1	2	0	0	2	0	1	2	2	2
GCA_901292595.1	2	0	0	2	0	1	2	2	2
GCA_901325765.1	2	0	0	2	0	1	2	2	2
GCA_901215725.1	2	0	0	2	0	0	2	2	2
GCA_901292275.1	2	0	0	2	0	1	2	2	2
GCA_901290755.1	2	0	0	2	0	1	2	2	2
GCA_901292185.1	2	0	0	2	0	1	2	2	2
GCA_901217045.1	2	0	0	2	0	0	2	2	2
GCA_901216045.1	2	0	0	2	0	0	2	2	2
GCA_901216485.1	2	0	1	2	2	1	2	2	2
GCA_901215745.1	2	0	0	2	0	0	2	2	2
GCA_901266595.1	2	0	0	2	0	1	2	2	2
GCA_901257335.1	2	0	0	2	0	0	2	2	2
GCA_901337065.1	2	0	0	2	0	1	2	2	2
GCA_901328435.1	2	0	0	2	0	0	2	2	2
GCA_901326365.1	2	0	0	2	0	1	2	2	2
GCA_901215135.1	2	0	0	2	0	0	2	2	2
GCA_901216635.1	2	0	0	2	0	1	2	2	2
GCA_901337705.1	2	0	0	2	0	1	2	2	2
GCA_901266195.1	2	0	0	2	0	1	2	2	2
GCA_901266225.1	2	0	0	2	0	1	2	2	2
GCA_901215885.1	2	0	0	2	0	1	2	2	2
GCA_901214405.1	2	0	0	2	0	1	2	2	2
GCA_901330255.1	2	0	0	2	0	1	2	2	2
GCA_901290005.1	2	0	0	2	0	0	2	2	2
GCA_901254615.1	2	0	0	2	0	0	2	2	2
GCA_901218485.1	2	0	0	2	0	1	2	2	2
GCA_901217865.1	2	0	0	2	0	0	2	2	2
GCA_901337905.1	2	0	0	2	0	1	2	2	2
GCA_901275845.1	2	0	0	2	0	2	2	2	2
GCA_901325865.1	2	0	0	2	0	1	2	2	2
GCA_901290425.1	2	0	0	2	0	0	2	2	2
GCA_901336665.1	2	0	0	2	0	1	2	2	2
GCA_901341235.1	2	0	0	2	0	0	2	2	2
GCA_901269755.1	2	0	0	2	0	1	2	2	2
GCA_901268755.1	2	0	0	2	0	1	2	2	2
GCA_901267895.1	2	0	0	2	0	1	2	2	2
GCA_901266925.1	2	0	0	2	0	0	2	2	2
GCA_901266685.1	2	0	0	2	0	1	2	2	2
GCA_901256505.1	2	0	0	2	0	1	2	2	2
GCA_901218955.1	2	0	0	2	0	1	2	2	2
GCA_901217845.1	2	0	0	2	0	1	2	2	2
GCA_901213945.1	2	0	0	2	2	1	2	2	2
GCA_901299355.1	2	0	0	2	2	1	2	2	2
GCA_901299335.1	2	0	0	2	2	1	2	2	2
GCA_901298995.1	2	0	0	2	2	1	2	2	2
GCA_901298795.1	2	0	0	2	2	1	2	2	2
GCA_901298335.1	2	0	0	2	2	1	2	2	2
GCA_901297305.1	2	0	0	2	2	1	2	2	2
GCA_901296975.1	2	0	0	2	2	1	2	2	2
GCA_901247865.1	2	0	0	2	0	1	2	2	2
GCA_901280895.1	2	0	0	2	2	1	2	2	2
GCA_901213995.1	2	0	0	2	0	1	2	2	2
GCA_901228175.1	2	0	0	2	0	1	2	2	2
GCA_901292755.1	2	0	0	2	0	1	2	2	2
GCA_901290605.1	2	0	0	2	0	1	2	2	2
GCA_901336335.1	2	0	0	2	0	1	2	2	2
GCA_901255185.1	2	0	0	2	0	1	2	2	2
GCA_901254855.1	2	0	0	2	0	1	2	2	2
GCA_901252655.1	2	0	0	2	2	1	2	2	2
GCA_901215825.1	2	0	0	2	0	1	2	2	2
GCA_901281065.1	2	0	0	2	2	1	2	2	2
GCA_901233625.1	2	0	0	2	2	1	2	2	2
GCA_901230315.1	2	0	0	2	2	1	2	2	2
GCA_901280745.1	2	0	0	2	2	1	2	2	2
GCA_901280615.1	2	0	0	2	2	1	2	2	2
GCA_901233795.1	2	0	0	2	2	1	2	2	2
GCA_901337825.1	2	0	0	2	0	1	2	2	2
GCA_901220165.1	2	0	0	2	0	1	2	2	2
GCA_901292415.1	2	0	0	2	0	1	2	2	2
GCA_901340485.1	2	0	0	2	0	1	2	2	2
GCA_901291415.1	2	0	1	2	2	1	2	2	2
GCA_901217475.1	2	0	1	2	2	1	2	2	2
GCA_901275225.1	2	0	0	2	0	2	2	2	2
GCA_901314815.1	2	0	0	2	0	2	2	2	2
GCA_901284005.1	2	0	0	2	0	0	2	2	2
GCA_901292555.1	2	0	1	2	2	0	2	2	2
GCA_901277035.1	2	0	0	2	0	2	2	2	2
GCA_901314145.1	2	0	0	2	0	2	2	2	2
GCA_901276375.1	2	0	0	2	0	2	2	2	2
GCA_901306545.1	2	0	0	2	2	0	2	2	2
GCA_901327595.1	2	0	0	2	0	0	2	2	2
GCA_901216655.1	2	0	0	2	0	1	2	2	2
GCA_901214935.1	2	0	0	2	0	1	2	2	2
GCA_901214555.1	2	0	0	2	0	1	2	2	2
GCA_901257205.1	2	0	2	2	2	1	2	2	2
GCA_901281035.1	2	0	0	2	2	1	2	2	2
GCA_901280865.1	2	0	0	2	2	1	2	2	2
GCA_901280645.1	2	0	0	2	2	1	2	2	2
GCA_901336405.1	2	0	0	2	0	1	2	2	2
GCA_901291975.1	2	0	0	2	0	1	2	2	2
GCA_901292855.1	2	0	0	2	0	1	2	2	2
GCA_901215425.1	2	0	0	2	0	1	2	2	2
GCA_901214965.1	2	0	0	2	0	1	2	2	2
GCA_901316095.1	2	0	0	2	0	2	2	2	2
GCA_901314505.1	2	0	0	2	0	2	2	2	2
GCA_901314885.1	2	0	0	2	0	2	2	2	2
GCA_901275505.1	2	0	0	2	0	2	2	2	2
GCA_901293515.1	2	0	0	2	2	1	2	2	2
GCA_901337355.1	2	0	1	2	2	1	2	2	2
GCA_901218755.1	2	0	0	2	2	0	2	2	2
GCA_901217005.1	2	0	0	2	2	0	2	2	2
GCA_901314255.1	2	0	0	2	0	2	2	2	2
GCA_901260035.1	2	0	0	2	2	1	2	2	2
GCA_901216095.1	2	0	0	2	2	1	2	2	2
GCA_901218225.1	2	0	0	2	0	1	2	2	2
GCA_901276765.1	2	0	0	2	0	2	2	2	2
GCA_901337765.1	2	0	0	2	0	1	2	2	2
GCA_901336165.1	2	0	0	2	0	1	2	2	2
GCA_901270455.1	2	0	0	2	0	0	2	2	2
GCA_901214025.1	2	0	0	2	0	1	2	2	2
GCA_901336225.1	2	0	0	2	0	1	2	2	2
GCA_901218855.1	2	0	0	2	0	1	2	2	2
GCA_901315035.1	2	0	0	2	0	2	2	2	2
GCA_901314955.1	2	0	0	2	0	2	2	2	2
GCA_901329055.1	2	0	0	2	2	1	2	2	2
GCA_901219285.1	2	0	0	2	0	1	2	2	2
GCA_901218505.1	2	0	0	2	0	1	2	2	2
GCA_901315365.1	2	0	0	2	0	2	2	2	2
GCA_901337485.1	2	0	1	2	2	1	2	2	2
GCA_901336075.1	2	0	1	2	2	1	2	2	2
GCA_901270785.1	2	0	1	2	2	1	2	2	2
GCA_901270665.1	2	0	1	2	2	1	2	2	2
GCA_901260265.1	2	0	1	2	2	1	2	2	2
GCA_901216255.1	2	0	1	2	2	1	2	2	2
GCA_901325685.1	2	0	1	2	2	1	2	2	2
GCA_901290495.1	2	0	1	2	2	1	2	2	2
GCA_901215185.1	2	0	1	2	2	1	2	2	2
GCA_901325925.1	2	0	1	2	2	1	2	2	2
GCA_901291835.1	2	0	1	2	2	1	2	2	2
GCA_901290115.1	2	0	1	2	2	1	2	2	2
GCA_901337925.1	2	0	1	2	2	1	2	2	2
GCA_901336775.1	2	0	1	2	2	1	2	2	2
GCA_901264925.1	2	0	1	2	2	1	2	2	2
GCA_901260885.1	2	0	1	2	2	1	2	2	2
GCA_901217735.1	2	0	1	2	2	1	2	2	2
GCA_901217685.1	2	0	1	2	2	1	2	2	2
GCA_901213855.1	2	0	1	2	2	1	2	2	2
GCA_901214915.1	2	0	1	2	2	1	2	2	2
GCA_901214855.1	2	0	1	2	2	1	2	2	2
GCA_901214705.1	2	0	1	2	2	1	2	2	2
GCA_901213735.1	2	0	1	2	2	1	2	2	2
GCA_901216455.1	2	0	1	2	2	1	2	2	2
GCA_901214835.1	2	0	1	2	2	1	2	2	2
GCA_901275665.1	2	0	0	2	0	2	2	2	2
GCA_901314775.1	2	0	0	2	0	2	2	2	2
GCA_901281905.1	2	0	1	2	2	1	2	2	2
GCA_901276525.1	2	0	0	2	0	2	2	2	2
GCA_901314285.1	2	0	1	2	0	2	2	2	2
GCA_901273865.1	2	0	1	2	0	2	2	2	2
GCA_901251365.1	2	0	2	2	0	2	2	2	2
GCA_901259135.1	2	0	2	2	0	2	2	2	2
GCA_901283875.1	2	0	0	2	0	1	2	2	2
GCA_901252185.1	2	0	2	2	0	2	2	2	2
GCA_901336485.1	2	0	1	2	2	1	2	2	2
GCA_901220035.1	2	0	1	2	2	1	2	2	2
GCA_901216395.1	2	0	1	2	2	1	2	2	2
GCA_901214605.1	2	0	1	2	2	1	2	2	2
GCA_901213915.1	2	0	1	2	2	1	2	2	2
GCA_901289855.1	2	0	1	2	2	1	2	2	2
GCA_901326065.1	2	0	1	2	2	1	2	2	2
GCA_901253485.1	2	0	2	2	0	2	2	2	2
GCA_901215085.1	2	0	1	2	2	1	2	2	2
GCA_901251705.1	2	0	2	2	0	2	2	2	2
GCA_901255105.1	2	0	2	2	0	2	2	2	2
GCA_901257035.1	2	0	0	2	2	1	2	2	2
GCA_901280365.1	2	0	0	2	2	0	2	2	2
GCA_901214035.1	2	0	0	2	0	1	2	2	2
GCA_901328875.1	2	0	0	2	0	1	2	2	2
GCA_901292195.1	2	0	0	2	0	1	2	2	2
GCA_901218635.1	2	0	0	2	0	1	2	2	2
GCA_901218255.1	2	0	0	2	0	1	2	2	2
GCA_901214175.1	2	0	0	2	0	1	2	2	2
GCA_901257575.1	2	0	2	2	0	2	2	2	2
GCA_901255925.1	2	0	2	2	0	2	2	2	2
GCA_901216465.1	2	0	1	2	2	1	2	2	2
GCA_901214795.1	2	0	1	2	2	1	2	2	2
GCA_901292605.1	2	0	1	2	2	1	2	2	2
GCA_901250665.1	2	0	2	2	0	2	2	2	2
GCA_901299615.1	2	0	0	2	0	0	2	2	2
GCA_901231965.1	2	0	0	2	2	1	2	2	2
