locus_tag	ftype	length_bp	gene	EC_number	COG	product
INHMNHHN_05557	CDS	669				hypothetical protein
INHMNHHN_05558	CDS	1092				2,3-butanediol dehydrogenase
INHMNHHN_05559	CDS	1113				branched-chain alpha-keto acid dehydrogenase subunit E2
INHMNHHN_05560	CDS	1020	acoB			acetoin catabolism protein AcoB
INHMNHHN_05561	CDS	975				dehydrogenase E1 component
INHMNHHN_05562	CDS	1041				hypothetical protein
INHMNHHN_05563	CDS	801				short-chain dehydrogenase
INHMNHHN_05564	CDS	1878	acoR			transcriptional regulator AcoR
INHMNHHN_05565	CDS	612	ambA_4			protein AmbA
INHMNHHN_05566	CDS	891				transcriptional regulator
INHMNHHN_05567	CDS	138				hypothetical protein
INHMNHHN_05568	CDS	1278				hypothetical protein
INHMNHHN_05569	CDS	510		3.5.1.116		ureidoglycolate hydrolase
INHMNHHN_05570	CDS	999	alc	3.5.3.4		allantoicase
INHMNHHN_05571	CDS	516	uao			Uric acid degradation bifunctional protein
INHMNHHN_05572	CDS	927				hypothetical protein
INHMNHHN_05573	CDS	381				5-hydroxyisourate hydrolase
INHMNHHN_05574	CDS	1350				transporter
INHMNHHN_05575	CDS	780				transcriptional regulator
INHMNHHN_05576	CDS	1062				hypothetical protein
INHMNHHN_05577	CDS	1125	rnd			ribonuclease D
INHMNHHN_05578	CDS	294	ycgL		COG3100	Protein YcgL
INHMNHHN_05579	CDS	933				2-hydroxyacid dehydrogenase
INHMNHHN_05580	CDS	966				metal transporter
INHMNHHN_05581	CDS	276	rcnR		COG1937	Transcriptional repressor RcnR
INHMNHHN_05582	CDS	450				hypothetical protein
INHMNHHN_05583	CDS	528				ECF subfamily sigma-70 factor
INHMNHHN_05584	CDS	984				transmembrane sensor
INHMNHHN_05585	CDS	2556				heme utilization protein
INHMNHHN_05586	CDS	540				signal peptidase
INHMNHHN_05587	CDS	2052				oligopeptidase
INHMNHHN_05588	CDS	474				hypothetical protein
INHMNHHN_05589	CDS	462				HIT family protein
INHMNHHN_05590	CDS	774	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
INHMNHHN_05591	CDS	525				hypothetical protein
INHMNHHN_05592	CDS	861				transcriptional regulator
INHMNHHN_05593	CDS	1116	phnW	2.6.1.37		2-aminoethylphosphonate--pyruvate transaminase
INHMNHHN_05594	CDS	828	phnX_2	3.11.1.1		phosphonoacetaldehyde hydrolase
INHMNHHN_05595	CDS	912				transcriptional regulator
INHMNHHN_05596	CDS	1359				major facilitator superfamily transporter
INHMNHHN_05597	CDS	387				hypothetical protein
INHMNHHN_05598	CDS	615				transcriptional regulator
INHMNHHN_05599	CDS	1542				major facilitator superfamily transporter
INHMNHHN_05600	CDS	996	cyoA			cytochrome o ubiquinol oxidase subunit II
INHMNHHN_05601	CDS	1977	cyoB			cytochrome o ubiquinol oxidase subunit I
INHMNHHN_05602	CDS	630	cyoC			cytochrome o ubiquinol oxidase subunit III
INHMNHHN_05603	CDS	336	cyoD			cytochrome o ubiquinol oxidase subunit IV
INHMNHHN_05604	CDS	891	cyoE			protoheme IX farnesyltransferase
INHMNHHN_05605	CDS	2199				TonB-dependent receptor
INHMNHHN_05606	CDS	333				hypothetical protein
INHMNHHN_05607	CDS	513				hypothetical protein
INHMNHHN_05608	CDS	408	yybH		COG4319	putative protein YybH
INHMNHHN_05609	CDS	1548	ilvA2	4.3.1.19		threonine dehydratase
INHMNHHN_05610	CDS	1929				protease
INHMNHHN_05611	CDS	909				transcriptional regulator
INHMNHHN_05612	CDS	417				hypothetical protein
INHMNHHN_05613	CDS	780				short-chain dehydrogenase
INHMNHHN_05614	CDS	1548				hypothetical protein
INHMNHHN_05615	CDS	624	tam_6	2.1.1.144		Trans-aconitate 2-methyltransferase
INHMNHHN_05616	CDS	207				hypothetical protein
INHMNHHN_05617	CDS	1113				oxidoreductase
INHMNHHN_05618	CDS	1326				two-component response regulator
INHMNHHN_05619	CDS	1902				two-component sensor
INHMNHHN_05620	CDS	1089	ansB			glutaminase-asparaginase
INHMNHHN_05621	CDS	1674	ggt			gamma-glutamyltranspeptidase
INHMNHHN_05622	CDS	735				amino acid ABC transporter ATP binding protein
INHMNHHN_05623	CDS	666				amino acid ABC transporter permease
INHMNHHN_05624	CDS	747				amino acid ABC transporter permease
INHMNHHN_05625	CDS	909				ABC transporter
INHMNHHN_05626	CDS	459				hypothetical protein
INHMNHHN_05627	CDS	795				short-chain dehydrogenase
INHMNHHN_05628	CDS	1590				hypothetical protein
INHMNHHN_05629	CDS	1566				hypothetical protein
INHMNHHN_05630	CDS	693				transcriptional regulator
INHMNHHN_05631	CDS	339				hypothetical protein
INHMNHHN_05632	CDS	351				hypothetical protein
INHMNHHN_05633	CDS	750				hypothetical protein
INHMNHHN_05634	CDS	1245				ECF subfamily sigma-70 factor
INHMNHHN_05635	CDS	1212				major facilitator superfamily transporter
INHMNHHN_05636	CDS	414				hypothetical protein
INHMNHHN_05637	CDS	426				hypothetical protein
INHMNHHN_05638	CDS	270				hypothetical protein
INHMNHHN_05639	CDS	1107				hypothetical protein
INHMNHHN_05640	CDS	477				hypothetical protein
INHMNHHN_05641	CDS	399				hypothetical protein
INHMNHHN_05642	CDS	600				transcriptional regulator
INHMNHHN_05643	CDS	894	rhtA		COG5006	Threonine/homoserine exporter RhtA
INHMNHHN_05644	CDS	1434				multidrug resistance protein PmpM
INHMNHHN_05645	CDS	324				hypothetical protein
INHMNHHN_05646	CDS	525				ECF subfamily sigma-70 factor
INHMNHHN_05647	CDS	843				transmembrane sensor
INHMNHHN_05648	CDS	2442				siderophore receptor
INHMNHHN_05649	CDS	771				hypothetical protein
INHMNHHN_05650	CDS	261				hypothetical protein
INHMNHHN_05651	CDS	837	yddE	5.1.-.-	COG0384	putative isomerase YddE
INHMNHHN_05652	CDS	660	metX	2.3.1.31		homoserine O-acetyltransferase
INHMNHHN_05653	CDS	621	metXA		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
INHMNHHN_05654	CDS	420				hypothetical protein
INHMNHHN_05655	CDS	2244				hypothetical protein
INHMNHHN_05656	CDS	1047				hypothetical protein
INHMNHHN_05657	CDS	1005	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
INHMNHHN_05658	CDS	2607				hypothetical protein
INHMNHHN_05659	CDS	255				hypothetical protein
INHMNHHN_05660	CDS	441				hypothetical protein
INHMNHHN_05661	CDS	1116	xerC_4			Tyrosine recombinase XerC
INHMNHHN_05662	tRNA	76				tRNA-Phe(gaa)
INHMNHHN_05663	CDS	1083	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
INHMNHHN_05664	CDS	273			COG2924	putative Fe(2+)-trafficking protein
INHMNHHN_05665	CDS	1068	mutY			A/G-specific adenine glycosylase
INHMNHHN_05666	CDS	2253				hypothetical protein
INHMNHHN_05667	CDS	1107	lhgD_2	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
INHMNHHN_05668	CDS	237				hypothetical protein
INHMNHHN_05669	CDS	399	panZ			PanD regulatory factor
INHMNHHN_05670	CDS	594	hisB	4.2.1.19		imidazoleglycerol-phosphate dehydratase
INHMNHHN_05671	CDS	639	hisH1	2.4.2.-		imidazole glycerol phosphate synthase subunit HisH
INHMNHHN_05672	CDS	261				hypothetical protein
INHMNHHN_05673	CDS	738	hisA	5.3.1.16		1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
INHMNHHN_05674	CDS	771	hisF1	4.1.3.-		imidazole glycerol phosphate synthase subunit HisF
INHMNHHN_05675	CDS	747				hypothetical protein
INHMNHHN_05676	CDS	753				hypothetical protein
INHMNHHN_05677	CDS	756				hypothetical protein
INHMNHHN_05678	CDS	1482				hypothetical protein
INHMNHHN_05679	CDS	672			COG2861	putative protein
INHMNHHN_05680	CDS	852	yeaD_2	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
INHMNHHN_05681	CDS	858				HTH-type transcriptional regulator
INHMNHHN_05682	CDS	1470	zwf	1.1.1.49		glucose-6-phosphate 1-dehydrogenase
INHMNHHN_05683	CDS	717	pgl			6-phosphogluconolactonase
INHMNHHN_05684	CDS	663		4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
INHMNHHN_05685	CDS	438				hypothetical protein
INHMNHHN_05686	CDS	1161				ribosomal large subunit pseudouridine synthase B
INHMNHHN_05687	CDS	378				hypothetical protein
INHMNHHN_05688	CDS	924				hypothetical protein
INHMNHHN_05689	CDS	1215	gltS			glutamate/sodium ion symporter GltS
INHMNHHN_05690	CDS	936		3.5.3.8		formimidoylglutamase
INHMNHHN_05691	CDS	729				transcriptional regulator
INHMNHHN_05692	CDS	741				short-chain dehydrogenase
INHMNHHN_05693	CDS	672				phosphoglycolate phosphatase
INHMNHHN_05694	CDS	699	ubiG	2.1.1.64		ubiquinone biosynthesis O-methyltransferase
INHMNHHN_05695	CDS	1335				N-ethylammeline chlorohydrolase
INHMNHHN_05696	CDS	1077		5.3.1.23		methylthioribose-1-phosphate isomerase
INHMNHHN_05697	CDS	2772	gyrA			DNA gyrase subunit A
INHMNHHN_05698	CDS	1086	serC	2.6.1.52		3-phosphoserine/phosphohydroxythreonine aminotransferase
INHMNHHN_05699	CDS	1098	pheA			bifunctional chorismate mutase/prephenate dehydratase
INHMNHHN_05700	CDS	1146	hisC2	2.6.1.9		histidinol-phosphate aminotransferase
INHMNHHN_05701	CDS	2241	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
INHMNHHN_05702	CDS	690	cmk	2.7.4.14		cytidylate kinase
INHMNHHN_05703	CDS	1680	rpsA			30S ribosomal protein S1
INHMNHHN_05704	CDS	285	himD			integration host factor subunit beta
INHMNHHN_05705	CDS	1065	wzz_2			O-antigen chain length regulator
INHMNHHN_05706	CDS	1269	wbpA			UDP-N-acetyl-d-glucosamine 6-dehydrogenase
INHMNHHN_05707	CDS	1023				epimerase
INHMNHHN_05708	CDS	114				hypothetical protein
INHMNHHN_05709	CDS	1425	murJ_2			lipid II flippase MurJ
INHMNHHN_05710	CDS	1047				hypothetical protein
INHMNHHN_05711	CDS	1884				asparagine synthetase
INHMNHHN_05712	CDS	1152	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
INHMNHHN_05713	CDS	1131				glycosyl transferase family protein
INHMNHHN_05714	CDS	819	wbpK			NAD-dependent epimerase/dehydratase
INHMNHHN_05715	CDS	1041	wbpL			glycosyltransferase WbpL
INHMNHHN_05716	CDS	1965	wbpM			nucleotide sugar epimerase/dehydratase WbpM
INHMNHHN_05717	CDS	330				hypothetical protein
INHMNHHN_05718	tRNA	76				tRNA-Asn(gtt)
INHMNHHN_05719	CDS	1197		2.6.1.57		aspartate aminotransferase
INHMNHHN_05720	CDS	2013	uvrB			excinuclease ABC subunit B
INHMNHHN_05721	CDS	1560				major facilitator superfamily transporter
INHMNHHN_05722	CDS	1035				secretion protein
INHMNHHN_05723	CDS	921				transcriptional regulator
INHMNHHN_05724	CDS	1485	gltX	6.1.1.17		glutamate--tRNA ligase
INHMNHHN_05725	tRNA	76				tRNA-Ala(ggc)
INHMNHHN_05726	tRNA	76				tRNA-Glu(ttc)
INHMNHHN_05727	tRNA	76				tRNA-Ala(ggc)
INHMNHHN_05728	tRNA	76				tRNA-Glu(ttc)
INHMNHHN_05729	CDS	543				transcriptional regulator
INHMNHHN_05730	CDS	858				hydrolase
INHMNHHN_05731	CDS	648				aldolase
INHMNHHN_05732	CDS	438				hypothetical protein
INHMNHHN_05733	CDS	960				tRNA-dihydrouridine synthase C
INHMNHHN_05734	CDS	747				short-chain dehydrogenase
INHMNHHN_05735	CDS	804				hypothetical protein
INHMNHHN_05736	CDS	450	ibpA			heat-shock protein IbpA
INHMNHHN_05737	CDS	1329				hypothetical protein
INHMNHHN_05738	CDS	927				transcriptional regulator
INHMNHHN_05739	CDS	378	yabJ_4	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
INHMNHHN_05740	CDS	894				transcriptional regulator
INHMNHHN_05741	CDS	1425	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
INHMNHHN_05742	CDS	639	leuD	4.2.1.33		isopropylmalate isomerase small subunit
INHMNHHN_05743	CDS	762	ycgJ	2.1.1.-		putative methyltransferase YcgJ
INHMNHHN_05744	CDS	1083	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
INHMNHHN_05745	CDS	1113	asd	1.2.1.11		aspartate-semialdehyde dehydrogenase
INHMNHHN_05746	CDS	1011		1.2.1.11		aspartate-semialdehyde dehydrogenase
INHMNHHN_05747	CDS	2760	fimV			motility protein FimV
INHMNHHN_05748	CDS	858	truA	5.4.99.12		tRNA pseudouridine synthase A
INHMNHHN_05749	CDS	636	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
INHMNHHN_05750	CDS	873	accD	6.4.1.2		acetyl-CoA carboxylase carboxyltransferase subunit beta
INHMNHHN_05751	CDS	1290	folC			folylpolyglutamate synthetase
INHMNHHN_05752	CDS	660	ftsN_2			Cell division protein FtsN
INHMNHHN_05753	CDS	516				hypothetical protein
INHMNHHN_05754	CDS	1506	purF	2.4.2.14		amidophosphoribosyltransferase
INHMNHHN_05755	CDS	1212	metZ			O-succinylhomoserine sulfhydrylase
INHMNHHN_05756	CDS	768				oxidoreductase
INHMNHHN_05757	CDS	1977	xcpQ			type II secretion system protein D
INHMNHHN_05758	CDS	657	xcpP			type II secretion system protein N
INHMNHHN_05759	CDS	1509	xcpR			type II secretion system protein E
INHMNHHN_05760	CDS	1218	xcpS_2			type II secretion system protein F
INHMNHHN_05761	CDS	429	xcpT			type II secretion system protein G
INHMNHHN_05762	CDS	519	xcpU			type II secretion system protein H
INHMNHHN_05763	CDS	390	xcpV			type II secretion system protein I
INHMNHHN_05764	CDS	714	xcpW			type II secretion system protein J
INHMNHHN_05765	CDS	1002	xcpX			type II secretion system protein K
INHMNHHN_05766	CDS	1149	xcpY			type II secretion system protein L
INHMNHHN_05767	CDS	525	xcpZ			type II secretion system protein M
INHMNHHN_05768	tRNA	76				tRNA-Val(tac)
INHMNHHN_05769	tRNA	77				tRNA-Asp(gtc)
INHMNHHN_05770	tRNA	77				tRNA-Asp(gtc)
INHMNHHN_05771	CDS	1038				transcriptional regulator
INHMNHHN_05772	CDS	1119				hypothetical protein
INHMNHHN_05773	CDS	2040	fadH1			2,4-dienoyl-CoA reductase
INHMNHHN_05774	CDS	1404				hypothetical protein
INHMNHHN_05775	CDS	933				1-aminocyclopropane-1-carboxylate deaminase
INHMNHHN_05776	CDS	966				hypothetical protein
INHMNHHN_05777	CDS	888		2.7.1.23		NAD kinase
INHMNHHN_05778	CDS	981	apaH_2	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
INHMNHHN_05779	CDS	861	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
INHMNHHN_05780	CDS	264				hypothetical protein
INHMNHHN_05781	CDS	834				hypothetical protein
INHMNHHN_05782	CDS	2658	pepN			aminopeptidase
INHMNHHN_05783	CDS	1965	gbt_3			glycine betaine transmethylase
INHMNHHN_05784	CDS	1368				putative protein
INHMNHHN_05785	CDS	1098	hcf136_2			Ycf48-like protein
INHMNHHN_05786	CDS	2382				hypothetical protein
INHMNHHN_05787	CDS	1296				two-component sensor
INHMNHHN_05788	CDS	672				two-component response regulator
INHMNHHN_05789	CDS	1080				hypothetical protein
INHMNHHN_05790	CDS	1632				hypothetical protein
INHMNHHN_05791	CDS	1761				hypothetical protein
INHMNHHN_05792	CDS	1023				hypothetical protein
INHMNHHN_05793	CDS	495				hypothetical protein
INHMNHHN_05794	CDS	939				hypothetical protein
INHMNHHN_05795	CDS	981				hypothetical protein
INHMNHHN_05796	CDS	771				hypothetical protein
INHMNHHN_05797	CDS	4863	gdhB			NAD-specific glutamate dehydrogenase
INHMNHHN_05798	CDS	444				transcriptional regulator
INHMNHHN_05799	CDS	573	rutB_3	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
INHMNHHN_05800	CDS	987				hypothetical protein
INHMNHHN_05801	CDS	2847				hypothetical protein
INHMNHHN_05802	CDS	3582	pelB			pellicle/biofilm biosynthesis protein PelB
INHMNHHN_05803	CDS	519	pelC			pellicle/biofilm biosynthesis outer membrane protein PelC
INHMNHHN_05804	CDS	1368	pelD			pellicle/biofilm biosynthesis protein PelD
INHMNHHN_05805	CDS	990	pelE			pellicle/biofilm biosynthesis protein PelE
INHMNHHN_05806	CDS	1524	pelF			pellicle/biofilm biosynthesis glycosyltransferase PelF
INHMNHHN_05807	CDS	1371	pelG			pellicle/biofilm biosynthesis Wzx-like polysaccharide transporter PelG
INHMNHHN_05808	CDS	231				hypothetical protein
INHMNHHN_05809	CDS	477				hypothetical protein
INHMNHHN_05810	CDS	477				hypothetical protein
INHMNHHN_05811	CDS	1905				hypothetical protein
INHMNHHN_05812	CDS	1002				hydrolase
INHMNHHN_05813	CDS	882				hypothetical protein
INHMNHHN_05814	CDS	282				hypothetical protein
INHMNHHN_05815	CDS	1029	pyrD			dihydroorotate dehydrogenase
INHMNHHN_05816	CDS	213	rmf			ribosome modulation factor
INHMNHHN_05817	CDS	2178				ribosomal RNA large subunit methyltransferase K/L
INHMNHHN_05818	CDS	1431				D-alanyl-D-alanine carboxypeptidase
INHMNHHN_05819	CDS	345			COG3171	putative protein
INHMNHHN_05820	CDS	624				two-component response regulator
INHMNHHN_05821	CDS	2226				two-component sensor
INHMNHHN_05822	CDS	1332				deoxyguanosinetriphosphate triphosphohydrolase
INHMNHHN_05823	CDS	324				hypothetical protein
INHMNHHN_05824	CDS	381				hypothetical protein
INHMNHHN_05825	CDS	330	yqjD_2		COG4575	putative protein YqjD
INHMNHHN_05826	CDS	1209				transporter
INHMNHHN_05827	CDS	1266				porin
INHMNHHN_05828	CDS	867				hypothetical protein
INHMNHHN_05829	CDS	933				hypothetical protein
INHMNHHN_05830	CDS	597				glutathione S-transferase
INHMNHHN_05831	CDS	558				transcriptional regulator
INHMNHHN_05832	CDS	240				hypothetical protein
INHMNHHN_05833	CDS	1404	snr1			cytochrome C Snr1
INHMNHHN_05834	tRNA	77				tRNA-Pro(cgg)
INHMNHHN_05835	CDS	222				hypothetical protein
INHMNHHN_05836	CDS	597	mobA			molybdenum cofactor guanylyltransferase
INHMNHHN_05837	CDS	540	moaB2			molybdopterin biosynthesis protein B
INHMNHHN_05838	tRNA	94				tRNA-Trp(cca)
INHMNHHN_05839	CDS	1032				transcriptional regulator
INHMNHHN_05840	CDS	1596	glcD_4			glycolate oxidase subunit GlcD
INHMNHHN_05841	CDS	1581				FAD-dependent glycerol-3-phosphate dehydrogenase
INHMNHHN_05842	CDS	1560				carbohydrate kinase
INHMNHHN_05843	CDS	909				lipid kinase
INHMNHHN_05844	CDS	807	ycbX		COG0633	putative protein YcbX
INHMNHHN_05845	CDS	387				hypothetical protein
INHMNHHN_05846	CDS	1929				lytic transglycosylase
INHMNHHN_05847	CDS	1923				ABC transporter ATP-binding protein
INHMNHHN_05848	CDS	687				hypothetical protein
INHMNHHN_05849	CDS	438	uspA2		COG0589	Universal stress protein A 
INHMNHHN_05850	CDS	435				hypothetical protein
INHMNHHN_05851	CDS	804				hypothetical protein
INHMNHHN_05852	CDS	2148	faoA	1.1.1.35		fatty acid oxidation complex subunit alpha
INHMNHHN_05853	CDS	1176	foaB	2.3.1.16		3-ketoacyl-CoA thiolase
INHMNHHN_05854	CDS	375				hypothetical protein
INHMNHHN_05855	CDS	2607	topA_3	5.99.1.2		DNA topoisomerase I
INHMNHHN_05856	CDS	519				hypothetical protein
INHMNHHN_05857	CDS	234				hypothetical protein
INHMNHHN_05858	CDS	486				cell division inhibitor SulA
INHMNHHN_05859	CDS	615	lexA	3.4.21.88		LexA repressor
INHMNHHN_05860	CDS	702	psrA			transcriptional regulator PsrA
INHMNHHN_05861	CDS	999	nagZ	3.2.1.52		beta-hexosaminidase
INHMNHHN_05862	CDS	738		2.4.2.28		S-methyl-5'-thioinosine phosphorylase
INHMNHHN_05863	CDS	630				hypothetical protein
INHMNHHN_05864	CDS	3453	mfd			transcription-repair coupling factor
INHMNHHN_05865	CDS	1467		1.2.1.12		glyceraldehyde-3-phosphate dehydrogenase
INHMNHHN_05866	CDS	1410	aroP1			aromatic amino acid transporter AroP
INHMNHHN_05867	CDS	1338	nqrA			Na(+)-translocating NADH-quinone reductase subunit A
INHMNHHN_05868	CDS	1212	nqrB			Na(+)-translocating NADH-quinone reductase subunit B
INHMNHHN_05869	CDS	786	nqrC			Na(+)-translocating NADH-quinone reductase subunit C
INHMNHHN_05870	CDS	672	nqrD			Na(+)-translocating NADH-quinone reductase subunit D
INHMNHHN_05871	CDS	609	nqrE			Na(+)-translocating NADH-quinone reductase subunit E
INHMNHHN_05872	CDS	1224	nqrF			Na(+)-translocating NADH-quinone reductase subunit F
INHMNHHN_05873	CDS	1002	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
INHMNHHN_05874	CDS	228				hypothetical protein
INHMNHHN_05875	CDS	1395	sth	1.6.1.1		soluble pyridine nucleotide transhydrogenase
INHMNHHN_05876	CDS	723				phosphodiesterase
INHMNHHN_05877	CDS	309				hypothetical protein
INHMNHHN_05878	CDS	600				hypothetical protein
INHMNHHN_05879	CDS	1251	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
INHMNHHN_05880	CDS	684				lipoprotein-releasing system ABC transporter ATP-binding protein
INHMNHHN_05881	CDS	1245	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
INHMNHHN_05882	CDS	534				hypothetical protein
INHMNHHN_05883	CDS	324				hypothetical protein
INHMNHHN_05884	CDS	1008	phzC1			phenazine biosynthesis protein PhzC
INHMNHHN_05885	CDS	624	phzD1			phenazine biosynthesis protein PhzD
INHMNHHN_05886	CDS	1884	phzE1			phenazine biosynthesis protein PhzE
INHMNHHN_05887	CDS	1023	cmaX_2			transporter
INHMNHHN_05888	CDS	792				hypothetical protein
INHMNHHN_05889	CDS	1257	lasA			protease LasA
INHMNHHN_05890	CDS	426				hypothetical protein
INHMNHHN_05891	CDS	240				acyl carrier protein
INHMNHHN_05892	CDS	2331	xqhA			secretion protein XqhA
INHMNHHN_05893	CDS	528	xphA			type VI pilus biosynthesis protein
INHMNHHN_05894	CDS	210				hypothetical protein
INHMNHHN_05895	CDS	2277	dinG	3.1.-.-		3'-5' exonuclease DinG
INHMNHHN_05896	CDS	1680				Fanconi-associated nuclease
INHMNHHN_05897	CDS	651				transcriptional regulator
INHMNHHN_05898	CDS	630				hypothetical protein
INHMNHHN_05899	CDS	810				hypothetical protein
INHMNHHN_05900	CDS	144				hypothetical protein
INHMNHHN_05901	CDS	99				hypothetical protein
INHMNHHN_05902	CDS	771				hypothetical protein
INHMNHHN_05903	CDS	954				hypothetical protein
INHMNHHN_05904	CDS	1029				hypothetical protein
INHMNHHN_05905	CDS	867	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
INHMNHHN_05906	CDS	1125				hypothetical protein
INHMNHHN_05907	CDS	168				hypothetical protein
INHMNHHN_05908	CDS	1530				hypothetical protein
INHMNHHN_05909	CDS	987				hypothetical protein
